Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-01-01 22:00,10,0.73,25,38
2023-01-01 22:00,6,0.51,35,48
2023-01-01 21:55,13,0.67,27,44
2023-01-01 21:55,5,0.59,30,45
2023-01-01 21:50,20,0.62,29,42
2023-01-01 21:50,5,0.62,29,47
2023-01-01 21:45,10,0.67,27,43
2023-01-01 21:45,3,1.31,14,24
2023-01-01 21:40,12,0.76,24,38
2023-01-01 21:40,10,0.84,21,40
2023-01-01 21:35,14,0.70,26,42
2023-01-01 21:35,9,0.55,33,48
2023-01-01 21:30,20,1.12,16,27
2023-01-01 21:30,7,0.64,28,42
2023-01-01 21:25,15,0.68,26,40
2023-01-01 21:25,3,0.55,33,50
2023-01-01 21:20,13,0.71,25,42
2023-01-01 21:20,6,0.49,37,49
2023-01-01 21:15,15,0.67,27,41
2023-01-01 21:15,5,0.93,19,36
2023-01-01 21:10,21,0.79,23,33
2023-01-01 21:10,15,0.83,22,41
2023-01-01 21:05,15,0.65,28,42
2023-01-01 21:05,10,0.47,38,53
2023-01-01 21:00,17,0.97,18,34
2023-01-01 21:00,11,0.77,23,41
2023-01-01 20:55,15,0.67,27,41
2023-01-01 20:55,7,0.60,30,41
2023-01-01 20:50,13,0.75,24,39
2023-01-01 20:50,8,0.87,21,38
2023-01-01 20:45,13,0.70,26,38
2023-01-01 20:45,8,0.59,31,47
2023-01-01 20:40,12,1.18,15,27
2023-01-01 20:40,19,0.71,25,35
2023-01-01 20:35,16,0.80,23,36
2023-01-01 20:35,11,0.83,22,41
2023-01-01 20:30,14,0.86,21,36
2023-01-01 20:30,10,0.66,27,46
2023-01-01 20:25,19,0.90,20,36
2023-01-01 20:25,10,0.84,21,37
2023-01-01 20:20,19,0.62,29,45
2023-01-01 20:20,15,0.62,29,46
2023-01-01 20:15,16,0.78,23,37
2023-01-01 20:15,12,0.70,26,46
2023-01-01 20:10,23,0.82,22,36
2023-01-01 20:10,7,1.01,18,37
2023-01-01 20:05,117,0.74,24,39
2023-01-01 20:05,10,0.55,32,45
2023-01-01 20:00,17,0.78,23,38
2023-01-01 20:00,6,0.77,23,37
2023-01-01 19:55,16,0.68,26,42
2023-01-01 19:55,5,1.40,13,21
2023-01-01 19:50,16,0.79,23,38
2023-01-01 19:50,7,0.84,21,42
2023-01-01 19:45,23,0.78,23,38
2023-01-01 19:45,14,0.50,36,50
2023-01-01 19:40,15,1.21,15,27
2023-01-01 19:40,8,0.75,24,40
2023-01-01 19:35,15,0.63,29,45
2023-01-01 19:35,63,0.59,30,50
2023-01-01 19:30,13,1.02,18,32
2023-01-01 19:30,7,1.07,17,31
2023-01-01 19:25,14,1.18,15,29
2023-01-01 19:25,9,0.56,32,44
2023-01-01 19:20,25,0.96,19,33
2023-01-01 19:20,16,0.88,20,37
2023-01-01 19:15,67,0.75,24,38
2023-01-01 19:15,11,0.65,28,42
2023-01-01 19:10,16,1.04,17,29
2023-01-01 19:10,8,0.90,20,35
2023-01-01 19:05,22,0.81,22,35
2023-01-01 19:05,8,0.58,31,43
2023-01-01 19:00,21,0.81,22,35
2023-01-01 19:00,11,0.70,26,43
2023-01-01 18:55,23,0.74,24,38
2023-01-01 18:55,12,1.02,18,33
2023-01-01 18:50,18,0.91,20,38
2023-01-01 18:50,28,0.69,26,43
2023-01-01 18:45,19,0.72,25,39
2023-01-01 18:45,12,0.60,30,44
2023-01-01 18:40,23,0.72,25,42
2023-01-01 18:40,12,0.76,24,36
2023-01-01 18:35,18,1.01,18,29
2023-01-01 18:35,26,0.90,20,35
2023-01-01 18:30,24,0.82,22,36
2023-01-01 18:30,14,0.64,28,46
2023-01-01 18:25,31,0.80,22,37
2023-01-01 18:25,16,0.66,27,47
2023-01-01 18:20,17,0.85,21,36
2023-01-01 18:20,10,0.78,23,43
2023-01-01 18:15,22,1.42,13,22
2023-01-01 18:15,12,0.96,19,37
2023-01-01 18:10,24,0.80,22,37
2023-01-01 18:10,12,0.75,24,36
2023-01-01 18:05,35,1.01,18,32
2023-01-01 18:05,15,0.85,21,38
2023-01-01 18:00,65,0.78,23,36
2023-01-01 18:00,11,1.29,14,30
2023-01-01 17:55,29,0.93,19,32
2023-01-01 17:55,24,1.03,18,31
2023-01-01 17:50,19,0.78,23,40
2023-01-01 17:50,45,0.95,19,37
2023-01-01 17:45,31,1.04,17,26
2023-01-01 17:45,16,0.75,24,41
2023-01-01 17:40,41,0.82,22,37
2023-01-01 17:40,14,1.02,18,31
2023-01-01 17:35,19,0.98,18,30
2023-01-01 17:35,17,0.79,23,36
2023-01-01 17:30,21,0.80,22,36
2023-01-01 17:30,16,0.82,22,39
2023-01-01 17:25,24,0.91,20,34
2023-01-01 17:25,12,1.10,16,31
2023-01-01 17:20,21,0.70,26,38
2023-01-01 17:20,15,0.54,33,49
2023-01-01 17:15,18,1.02,18,32
2023-01-01 17:15,13,0.95,19,37
2023-01-01 17:10,21,0.77,23,36
2023-01-01 17:10,6,0.47,39,54
2023-01-01 17:05,23,0.89,20,37
2023-01-01 17:05,14,0.62,29,48
2023-01-01 17:00,23,0.87,21,34
2023-01-01 17:00,18,0.89,20,40
2023-01-01 16:55,28,0.81,22,40
2023-01-01 16:55,14,0.71,25,45
2023-01-01 16:50,19,0.91,20,35
2023-01-01 16:50,16,1.02,18,36
2023-01-01 16:45,20,0.78,23,40
2023-01-01 16:45,13,1.00,18,33
2023-01-01 16:40,19,0.75,24,39
2023-01-01 16:40,12,0.55,33,46
2023-01-01 16:35,20,0.89,20,36
2023-01-01 16:35,17,0.81,22,40
2023-01-01 16:30,30,1.16,16,24
2023-01-01 16:30,15,0.92,20,33
2023-01-01 16:25,55,0.92,19,32
2023-01-01 16:25,16,0.73,25,40
2023-01-01 16:20,28,1.23,15,28
2023-01-01 16:20,9,0.85,21,36
2023-01-01 16:15,17,0.70,26,37
2023-01-01 16:15,14,0.68,26,42
2023-01-01 16:10,19,1.13,16,29
2023-01-01 16:10,20,0.70,26,44
2023-01-01 16:05,20,0.63,28,43
2023-01-01 16:05,14,0.52,34,51
2023-01-01 16:00,25,0.85,21,36
2023-01-01 16:00,11,0.85,21,35
2023-01-01 15:55,57,0.73,25,39
2023-01-01 15:55,7,0.71,25,43
2023-01-01 15:50,15,0.86,21,37
2023-01-01 15:50,8,0.78,23,40
2023-01-01 15:45,19,0.67,27,42
2023-01-01 15:45,10,0.63,28,47
2023-01-01 15:40,17,0.90,20,37
2023-01-01 15:40,15,0.67,27,46
2023-01-01 15:35,16,0.73,25,41
2023-01-01 15:35,14,0.64,28,43
2023-01-01 15:30,20,0.87,21,37
2023-01-01 15:30,44,0.62,29,50
2023-01-01 15:25,11,0.56,32,49
2023-01-01 15:25,6,0.43,42,52
2023-01-01 15:20,19,0.89,20,34
2023-01-01 15:20,11,0.70,26,44
2023-01-01 15:15,18,0.79,23,41
2023-01-01 15:15,10,0.63,29,44
2023-01-01 15:10,22,1.06,17,31
2023-01-01 15:10,10,0.65,28,44
2023-01-01 15:05,21,1.11,16,29
2023-01-01 15:05,18,0.91,20,35
2023-01-01 15:00,18,1.06,17,27
2023-01-01 15:00,11,0.59,30,44
2023-01-01 14:55,18,0.92,20,33
2023-01-01 14:55,17,0.96,19,36
2023-01-01 14:50,29,0.74,24,39
2023-01-01 14:50,17,0.93,19,33
2023-01-01 14:45,14,0.66,27,43
2023-01-01 14:45,5,0.48,38,53
2023-01-01 14:40,25,0.92,20,32
2023-01-01 14:40,13,0.78,23,36
2023-01-01 14:35,22,0.69,26,40
2023-01-01 14:35,10,0.59,31,47
2023-01-01 14:30,17,0.96,19,33
2023-01-01 14:30,60,0.82,22,39
2023-01-01 14:25,29,1.05,17,31
2023-01-01 14:25,17,0.56,32,48
2023-01-01 14:20,18,0.67,27,45
2023-01-01 14:20,8,0.56,32,46
2023-01-01 14:15,16,0.78,23,39
2023-01-01 14:15,11,0.66,27,41
2023-01-01 14:10,23,0.78,23,45
2023-01-01 14:10,6,0.61,30,50
2023-01-01 14:05,19,1.05,17,32
2023-01-01 14:05,8,0.74,24,41
2023-01-01 14:00,23,0.71,25,42
2023-01-01 14:00,10,0.56,32,53
2023-01-01 13:55,28,0.77,23,42
2023-01-01 13:55,18,0.74,24,41
2023-01-01 13:50,46,0.84,22,35
2023-01-01 13:50,13,0.60,30,42
2023-01-01 13:45,30,0.75,24,40
2023-01-01 13:45,12,0.55,33,47
2023-01-01 13:40,19,0.65,28,44
2023-01-01 13:40,8,0.61,30,46
2023-01-01 13:35,23,0.75,24,40
2023-01-01 13:35,13,0.67,27,43
2023-01-01 13:30,22,0.76,24,39
2023-01-01 13:30,7,0.54,33,47
2023-01-01 13:25,16,0.69,26,40
2023-01-01 13:25,6,0.82,22,35
2023-01-01 13:20,12,0.64,28,46
2023-01-01 13:20,11,0.66,27,42
2023-01-01 13:15,16,0.63,28,41
2023-01-01 13:15,8,0.86,21,43
2023-01-01 13:10,15,0.70,26,44
2023-01-01 13:10,11,0.51,35,47
2023-01-01 13:05,20,0.97,19,32
2023-01-01 13:05,10,0.66,27,42
2023-01-01 13:00,17,0.84,22,39
2023-01-01 13:00,9,1.04,17,34
2023-01-01 12:55,16,1.28,14,26
2023-01-01 12:55,30,0.76,24,43
2023-01-01 12:50,18,0.69,26,42
2023-01-01 12:50,7,0.66,27,45
2023-01-01 12:45,10,0.67,27,39
2023-01-01 12:45,6,0.61,30,52
2023-01-01 12:40,21,0.63,28,43
2023-01-01 12:40,7,0.45,40,47
2023-01-01 12:35,9,0.66,27,47
2023-01-01 12:35,4,0.88,20,40
2023-01-01 12:30,15,0.74,24,38
2023-01-01 12:30,5,0.67,27,47
2023-01-01 12:25,16,0.68,26,40
2023-01-01 12:25,5,0.70,26,42
2023-01-01 12:20,15,1.45,12,24
2023-01-01 12:20,13,0.75,24,42
2023-01-01 12:15,9,0.63,29,45
2023-01-01 12:15,6,0.49,37,53
2023-01-01 12:10,10,0.68,27,45
2023-01-01 12:10,5,0.64,28,39
2023-01-01 12:05,14,0.57,31,42
2023-01-01 12:05,12,0.56,32,50
2023-01-01 12:00,16,0.91,20,33
2023-01-01 12:00,7,1.60,11,21
2023-01-01 11:55,20,0.74,24,39
2023-01-01 11:55,8,0.62,29,44
2023-01-01 11:50,14,0.57,32,41
2023-01-01 11:50,3,0.97,19,23
2023-01-01 11:45,13,0.91,20,31
2023-01-01 11:45,10,0.77,23,40
2023-01-01 11:40,8,0.76,24,36
2023-01-01 11:40,2,0.63,28,43
2023-01-01 11:35,12,0.64,28,53
2023-01-01 11:35,7,1.13,16,32
2023-01-01 11:30,8,0.61,30,42
2023-01-01 11:30,3,0.44,41,50
2023-01-01 11:25,13,0.82,22,36
2023-01-01 11:25,4,0.42,43,50
2023-01-01 11:20,9,0.74,24,40
2023-01-01 11:20,6,0.79,23,35
2023-01-01 11:15,10,0.94,19,34
2023-01-01 11:15,6,1.22,15,28
2023-01-01 11:10,9,0.64,28,40
2023-01-01 11:10,3,0.56,32,40
2023-01-01 11:05,13,0.65,28,47
2023-01-01 11:05,4,0.51,35,54
2023-01-01 11:00,7,0.71,25,42
2023-01-01 11:00,2,0.84,21,22
2023-01-01 10:55,6,1.08,17,28
2023-01-01 10:55,3,0.57,31,52
2023-01-01 10:50,11,0.68,26,42
2023-01-01 10:50,6,0.40,45,50
2023-01-01 10:45,16,0.54,33,43
2023-01-01 10:45,4,0.50,36,50
2023-01-01 10:40,5,0.51,35,45
2023-01-01 10:40,1,0.48,37,37
2023-01-01 10:35,6,0.94,19,31
2023-01-01 10:35,1,0.89,20,20
2023-01-01 10:30,6,0.75,24,38
2023-01-01 10:30,0,0.00,0,0
2023-01-01 10:25,1,0.00,0,0
2023-01-01 10:25,1,0.78,23,23
2023-01-01 10:20,11,0.56,32,47
2023-01-01 10:20,1,0.49,37,37
2023-01-01 10:15,6,0.60,30,44
2023-01-01 10:15,1,0.55,33,33
2023-01-01 10:10,6,0.69,26,41
2023-01-01 10:10,0,0.00,0,0
2023-01-01 10:05,6,0.53,34,49
2023-01-01 10:05,5,0.68,27,40
2023-01-01 10:00,40,0.64,28,40
2023-01-01 10:00,3,0.91,20,31
2023-01-01 09:55,5,0.98,18,24
2023-01-01 09:55,3,0.44,41,65
2023-01-01 09:50,5,0.85,21,36
2023-01-01 09:50,6,0.61,30,45
2023-01-01 09:45,13,0.90,20,39
2023-01-01 09:45,1,1.44,13,13
2023-01-01 09:40,5,0.50,36,40
2023-01-01 09:40,1,0.93,19,19
2023-01-01 09:35,11,1.36,13,23
2023-01-01 09:35,7,0.65,28,57
2023-01-01 09:30,2,0.67,27,38
2023-01-01 09:30,3,0.43,42,52
2023-01-01 09:25,4,0.88,21,32
2023-01-01 09:25,5,0.49,37,54
2023-01-01 09:20,6,0.63,29,39
2023-01-01 09:20,1,0.39,46,46
2023-01-01 09:15,5,0.81,22,32
2023-01-01 09:15,1,0.81,22,22
2023-01-01 09:10,8,0.86,21,34
2023-01-01 09:10,1,0.00,0,0
2023-01-01 09:05,3,1.05,17,22
2023-01-01 09:05,1,0.97,19,19
2023-01-01 09:00,7,0.65,28,36
2023-01-01 09:00,2,0.54,33,33
2023-01-01 08:55,7,1.89,10,18
2023-01-01 08:55,4,0.50,36,55
2023-01-01 08:50,4,0.48,38,42
2023-01-01 08:50,2,0.56,32,48
2023-01-01 08:45,8,0.75,24,45
2023-01-01 08:45,3,0.61,30,43
2023-01-01 08:40,5,0.59,31,38
2023-01-01 08:40,6,0.61,30,45
2023-01-01 08:35,9,0.96,19,32
2023-01-01 08:35,2,0.90,20,25
2023-01-01 08:30,3,0.68,27,36
2023-01-01 08:30,2,1.04,17,17
2023-01-01 08:25,6,0.60,30,39
2023-01-01 08:25,2,0.43,42,46
2023-01-01 08:20,7,0.52,35,46
2023-01-01 08:20,0,0.00,0,0
2023-01-01 08:15,7,0.92,20,31
2023-01-01 08:15,2,1.06,17,21
2023-01-01 08:10,6,1.01,18,24
2023-01-01 08:10,4,1.13,16,22
2023-01-01 08:05,9,0.56,32,44
2023-01-01 08:05,3,0.58,31,46
2023-01-01 08:00,5,0.54,33,47
2023-01-01 08:00,4,0.77,23,36
2023-01-01 07:55,5,0.60,30,42
2023-01-01 07:55,2,0.40,45,48
2023-01-01 07:50,11,1.03,17,33
2023-01-01 07:50,3,0.54,33,49
2023-01-01 07:45,8,0.63,29,43
2023-01-01 07:45,0,0.00,0,0
2023-01-01 07:40,7,0.77,23,40
2023-01-01 07:40,8,0.89,20,42
2023-01-01 07:35,13,0.59,31,44
2023-01-01 07:35,2,0.50,36,51
2023-01-01 07:30,13,0.79,23,36
2023-01-01 07:30,7,1.20,15,29
2023-01-01 07:25,13,0.64,28,40
2023-01-01 07:25,2,0.65,28,35
2023-01-01 07:20,7,1.26,14,30
2023-01-01 07:20,7,0.72,25,36
2023-01-01 07:15,14,0.70,26,39
2023-01-01 07:15,3,0.45,40,58
2023-01-01 07:10,17,0.91,20,35
2023-01-01 07:10,6,1.01,18,31
2023-01-01 07:05,4,0.61,30,43
2023-01-01 07:05,1,1.86,10,10
2023-01-01 07:00,6,0.70,26,41
2023-01-01 07:00,3,0.51,35,47
2023-01-01 06:55,8,0.71,25,40
2023-01-01 06:55,4,0.50,36,50
2023-01-01 06:50,8,0.68,27,35
2023-01-01 06:50,4,0.63,29,38
2023-01-01 06:45,8,0.81,22,38
2023-01-01 06:45,5,0.82,22,36
2023-01-01 06:40,7,0.92,20,35
2023-01-01 06:40,3,0.54,33,48
2023-01-01 06:35,6,0.76,24,37
2023-01-01 06:35,8,0.65,27,42
2023-01-01 06:30,8,0.67,27,41
2023-01-01 06:30,5,0.54,33,48
2023-01-01 06:25,7,0.69,26,45
2023-01-01 06:25,3,1.44,12,18
2023-01-01 06:20,23,0.86,21,36
2023-01-01 06:20,5,0.95,19,33
2023-01-01 06:15,3,0.69,26,37
2023-01-01 06:15,3,0.65,28,40
2023-01-01 06:10,10,0.83,22,37
2023-01-01 06:10,1,0.93,19,19
2023-01-01 06:05,7,1.03,17,22
2023-01-01 06:05,2,0.69,26,38
2023-01-01 06:00,2,0.60,30,30
2023-01-01 06:00,0,0.00,0,0
2023-01-01 05:55,3,1.14,16,23
2023-01-01 05:55,3,0.61,30,38
2023-01-01 05:50,4,0.69,26,35
2023-01-01 05:50,1,0.53,34,34
2023-01-01 05:45,5,0.64,28,43
2023-01-01 05:45,5,0.54,33,45
2023-01-01 05:40,9,0.70,26,39
2023-01-01 05:40,1,0.80,23,23
2023-01-01 05:35,6,0.85,21,32
2023-01-01 05:35,6,0.57,31,43
2023-01-01 05:30,21,0.95,19,27
2023-01-01 05:30,6,1.01,18,30
2023-01-01 05:25,7,0.75,24,31
2023-01-01 05:25,2,0.45,40,42
2023-01-01 05:20,8,0.83,22,33
2023-01-01 05:20,1,0.50,36,36
2023-01-01 05:15,8,0.54,33,41
2023-01-01 05:15,3,0.50,36,41
2023-01-01 05:10,4,0.58,31,42
2023-01-01 05:10,7,0.48,37,56
2023-01-01 05:05,5,0.69,26,37
2023-01-01 05:05,1,0.40,45,45
2023-01-01 05:00,7,0.52,35,40
2023-01-01 05:00,2,0.38,47,50
2023-01-01 04:55,7,0.81,22,43
2023-01-01 04:55,3,1.15,16,21
2023-01-01 04:50,8,0.71,25,42
2023-01-01 04:50,5,0.74,24,41
2023-01-01 04:45,7,0.65,27,42
2023-01-01 04:45,2,0.59,31,43
2023-01-01 04:40,11,0.82,22,35
2023-01-01 04:40,6,0.88,20,30
2023-01-01 04:35,3,0.69,26,33
2023-01-01 04:35,5,0.53,34,43
2023-01-01 04:30,10,0.75,24,41
2023-01-01 04:30,2,0.78,23,33
2023-01-01 04:25,12,1.26,14,23
2023-01-01 04:25,3,0.96,19,19
2023-01-01 04:20,5,0.69,26,40
2023-01-01 04:20,3,0.57,32,44
2023-01-01 04:15,11,0.80,23,40
2023-01-01 04:15,3,0.91,20,25
2023-01-01 04:10,8,0.60,30,44
2023-01-01 04:10,4,0.58,31,50
2023-01-01 04:05,7,0.54,34,45
2023-01-01 04:05,2,0.50,36,36
2023-01-01 04:00,9,0.62,29,47
2023-01-01 04:00,4,0.54,34,46
2023-01-01 03:55,11,0.51,35,42
2023-01-01 03:55,3,0.47,38,55
2023-01-01 03:50,5,1.84,10,19
2023-01-01 03:50,3,0.78,23,41
2023-01-01 03:45,8,0.55,33,42
2023-01-01 03:45,4,0.96,19,23
2023-01-01 03:40,54,0.61,30,45
2023-01-01 03:40,1,0.63,29,29
2023-01-01 03:35,6,0.44,41,49
2023-01-01 03:35,3,0.44,41,46
2023-01-01 03:30,7,0.65,28,38
2023-01-01 03:30,5,0.41,44,62
2023-01-01 03:25,11,0.74,24,40
2023-01-01 03:25,7,0.55,33,47
2023-01-01 03:20,5,0.93,19,31
2023-01-01 03:20,4,0.45,40,48
2023-01-01 03:15,12,0.57,31,41
2023-01-01 03:15,0,0.52,0,0
2023-01-01 03:10,11,0.92,20,35
2023-01-01 03:10,8,0.59,30,44
2023-01-01 03:05,10,0.73,25,36
2023-01-01 03:05,4,0.47,38,47
2023-01-01 03:00,10,0.79,23,38
2023-01-01 03:00,2,0.42,43,47
2023-01-01 02:55,7,0.53,34,43
2023-01-01 02:55,5,0.78,23,35
2023-01-01 02:50,8,0.75,24,36
2023-01-01 02:50,10,0.55,33,48
2023-01-01 02:45,10,0.65,28,39
2023-01-01 02:45,5,0.47,38,50
2023-01-01 02:40,10,0.58,31,40
2023-01-01 02:40,9,0.43,42,49
2023-01-01 02:35,6,0.56,32,40
2023-01-01 02:35,2,1.12,16,19
2023-01-01 02:30,2,0.46,39,43
2023-01-01 02:30,3,0.62,29,41
2023-01-01 02:25,18,0.79,23,36
2023-01-01 02:25,8,0.69,26,44
2023-01-01 02:20,13,0.62,29,44
2023-01-01 02:20,5,0.57,31,41
2023-01-01 02:15,9,0.77,23,35
2023-01-01 02:15,4,1.08,17,23
2023-01-01 02:10,21,1.08,17,30
2023-01-01 02:10,20,0.71,25,43
2023-01-01 02:05,55,1.03,17,32
2023-01-01 02:05,4,0.51,35,40
2023-01-01 02:00,13,0.68,26,37
2023-01-01 02:00,7,0.85,21,44
2023-01-01 01:55,15,0.93,19,31
2023-01-01 01:55,5,0.97,19,31
2023-01-01 01:50,16,1.33,14,26
2023-01-01 01:50,10,0.94,19,29
2023-01-01 01:45,15,1.11,16,27
2023-01-01 01:45,11,0.61,29,46
2023-01-01 01:40,11,1.07,17,25
2023-01-01 01:40,6,0.72,25,33
2023-01-01 01:35,19,0.87,21,33
2023-01-01 01:35,9,0.74,24,33
2023-01-01 01:30,19,0.85,21,38
2023-01-01 01:30,4,0.65,28,45
2023-01-01 01:25,11,0.92,20,34
2023-01-01 01:25,7,1.07,17,30
2023-01-01 01:20,20,1.05,17,28
2023-01-01 01:20,18,1.20,15,23
2023-01-01 01:15,14,0.74,24,37
2023-01-01 01:15,7,0.75,24,37
2023-01-01 01:10,10,0.89,20,35
2023-01-01 01:10,5,0.79,23,26
2023-01-01 01:05,15,1.02,18,30
2023-01-01 01:05,6,0.69,26,32
2023-01-01 01:00,12,0.87,21,32
2023-01-01 01:00,4,0.50,36,48
2023-01-01 00:55,11,1.46,12,25
2023-01-01 00:55,2,1.40,13,13
2023-01-01 00:50,13,0.83,22,42
2023-01-01 00:50,6,0.63,29,54
2023-01-01 00:45,10,0.78,23,42
2023-01-01 00:45,6,0.69,26,41
2023-01-01 00:40,7,0.66,27,41
2023-01-01 00:40,9,0.60,30,45
2023-01-01 00:35,11,0.67,27,41
2023-01-01 00:35,5,0.47,38,48
2023-01-01 00:30,11,0.58,31,43
2023-01-01 00:30,4,0.63,29,44
2023-01-01 00:25,1,0.80,23,23
2023-01-01 00:25,2,0.00,0,0
2023-01-01 00:20,6,0.71,25,42
2023-01-01 00:20,1,0.92,20,20
2023-01-01 00:15,3,0.53,34,50
2023-01-01 00:15,0,0.00,0,0
2023-01-01 00:10,0,0.00,0,0
2023-01-01 00:10,0,0.00,0,0
2023-01-01 00:05,5,0.59,31,35
2023-01-01 00:05,1,0.32,55,55
2023-01-01 00:00,7,0.50,36,42
2023-01-01 00:00,0,0.00,0,0
2022-12-31 23:55,3,0.45,40,48
2022-12-31 23:55,1,0.33,54,54
2022-12-31 23:50,6,0.57,31,39
2022-12-31 23:50,3,0.53,34,59
2022-12-31 23:45,11,0.92,20,33
2022-12-31 23:45,3,0.51,35,53
2022-12-31 23:40,12,0.61,29,39
2022-12-31 23:40,3,0.43,41,42
2022-12-31 23:35,13,0.74,24,37
2022-12-31 23:35,3,0.52,35,46
2022-12-31 23:30,7,0.66,27,46
2022-12-31 23:30,2,0.55,33,58
