Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 19:30,67,32.05,36,53
2023-03-19 19:30,61,30.90,31,42
2023-03-19 19:25,68,40.90,49,67
2023-03-19 19:25,78,25.68,43,57
2023-03-19 19:20,54,24.24,47,62
2023-03-19 19:20,67,26.78,35,46
2023-03-19 19:15,61,41.29,47,66
2023-03-19 19:15,94,38.51,36,45
2023-03-19 19:10,65,42.84,47,65
2023-03-19 19:10,106,37.12,50,76
2023-03-19 19:05,96,57.89,44,62
2023-03-19 19:05,53,59.39,32,43
2023-03-19 19:00,73,21.98,44,54
2023-03-19 19:00,78,48.10,43,64
2023-03-19 18:55,86,55.93,40,59
2023-03-19 18:55,247,99.91,31,41
2023-03-19 18:50,69,34.22,33,46
2023-03-19 18:50,199,98.39,37,46
2023-03-19 18:45,75,47.12,32,43
2023-03-19 18:45,136,95.90,29,34
2023-03-19 18:40,60,42.55,39,52
2023-03-19 18:40,212,77.86,31,45
2023-03-19 18:35,63,33.60,36,70
2023-03-19 18:35,223,61.20,28,38
2023-03-19 18:30,65,34.30,40,71
2023-03-19 18:30,139,35.60,31,37
2023-03-19 18:25,68,49.76,32,44
2023-03-19 18:25,151,40.54,29,38
2023-03-19 18:20,100,71.35,26,38
2023-03-19 18:20,174,66.80,30,37
2023-03-19 18:15,66,55.96,32,66
2023-03-19 18:15,155,63.85,29,37
2023-03-19 18:10,84,49.32,28,37
2023-03-19 18:10,180,77.83,29,35
2023-03-19 18:05,57,36.39,49,58
2023-03-19 18:05,49,18.32,46,71
2023-03-19 18:00,60,22.12,37,47
2023-03-19 18:00,54,21.07,33,45
2023-03-19 17:55,67,61.59,33,42
2023-03-19 17:55,129,73.96,29,34
2023-03-19 17:50,57,40.17,36,50
2023-03-19 17:50,99,64.55,35,50
2023-03-19 17:45,66,60.85,35,46
2023-03-19 17:45,137,91.57,25,35
2023-03-19 17:40,86,64.76,39,52
2023-03-19 17:40,77,69.23,30,35
2023-03-19 17:35,75,34.75,41,53
2023-03-19 17:35,47,24.23,41,51
2023-03-19 17:30,63,60.28,34,47
2023-03-19 17:30,61,40.56,40,48
2023-03-19 17:25,59,25.68,44,59
2023-03-19 17:25,63,21.19,45,57
2023-03-19 17:20,72,62.35,37,50
2023-03-19 17:20,98,61.70,27,38
2023-03-19 17:15,85,70.36,39,55
2023-03-19 17:15,104,55.68,35,52
2023-03-19 17:10,79,65.48,31,43
2023-03-19 17:10,152,87.87,32,37
2023-03-19 17:05,82,33.85,46,62
2023-03-19 17:05,57,34.33,38,54
2023-03-19 17:00,61,26.09,37,47
2023-03-19 17:00,47,22.17,40,48
2023-03-19 16:55,70,81.00,35,49
2023-03-19 16:55,50,62.19,32,40
2023-03-19 16:50,57,57.71,39,51
2023-03-19 16:50,47,38.75,34,45
2023-03-19 16:45,56,53.52,45,69
2023-03-19 16:45,62,35.31,42,61
2023-03-19 16:40,80,56.14,39,47
2023-03-19 16:40,85,26.24,37,53
2023-03-19 16:35,49,49.26,48,61
2023-03-19 16:35,65,29.78,44,72
2023-03-19 16:30,83,47.45,40,51
2023-03-19 16:30,87,65.05,36,46
2023-03-19 16:25,64,48.33,35,48
2023-03-19 16:25,109,37.33,37,45
2023-03-19 16:20,74,30.61,43,63
2023-03-19 16:20,106,99.64,40,65
2023-03-19 16:15,68,63.71,34,40
2023-03-19 16:15,145,99.89,34,40
2023-03-19 16:10,80,47.06,48,85
2023-03-19 16:10,123,99.48,36,55
2023-03-19 16:05,78,46.89,37,46
2023-03-19 16:05,100,98.24,37,54
2023-03-19 16:00,86,65.88,36,49
2023-03-19 16:00,569,99.80,26,35
2023-03-19 15:55,76,40.58,40,52
2023-03-19 15:55,87,97.84,38,48
2023-03-19 15:50,59,24.45,43,55
2023-03-19 15:50,88,97.59,53,81
2023-03-19 15:45,48,26.69,50,59
2023-03-19 15:45,43,25.61,45,58
2023-03-19 15:40,53,58.20,51,69
2023-03-19 15:40,40,15.27,58,87
2023-03-19 15:35,53,56.21,52,93
2023-03-19 15:35,69,48.44,34,46
2023-03-19 15:30,65,42.14,52,83
2023-03-19 15:30,80,58.06,36,53
2023-03-19 15:25,67,64.87,38,56
2023-03-19 15:25,162,62.34,38,53
2023-03-19 15:20,61,33.91,40,57
2023-03-19 15:20,85,56.16,45,68
2023-03-19 15:15,62,53.06,39,53
2023-03-19 15:15,85,40.10,32,41
2023-03-19 15:10,63,33.77,33,43
2023-03-19 15:10,85,36.54,48,79
2023-03-19 15:05,62,58.88,41,77
2023-03-19 15:05,64,40.96,29,34
2023-03-19 15:00,39,26.58,44,81
2023-03-19 15:00,59,17.43,40,58
2023-03-19 14:55,77,58.87,40,53
2023-03-19 14:55,86,38.48,48,78
2023-03-19 14:50,71,64.27,34,46
2023-03-19 14:50,92,49.88,32,37
2023-03-19 14:45,63,58.10,42,57
2023-03-19 14:45,69,35.31,37,60
2023-03-19 14:40,70,51.79,45,69
2023-03-19 14:40,71,27.15,39,56
2023-03-19 14:35,55,49.51,37,45
2023-03-19 14:35,57,21.60,43,68
2023-03-19 14:30,66,45.61,36,51
2023-03-19 14:30,57,24.47,58,118
2023-03-19 14:25,64,43.44,49,64
2023-03-19 14:25,51,20.98,48,71
2023-03-19 14:20,64,53.85,51,82
2023-03-19 14:20,48,20.31,54,76
2023-03-19 14:15,71,54.35,40,52
2023-03-19 14:15,49,21.97,47,72
2023-03-19 14:10,79,55.61,39,51
2023-03-19 14:10,65,29.24,43,67
2023-03-19 14:05,64,46.40,32,43
2023-03-19 14:05,55,30.69,35,44
2023-03-19 14:00,69,37.12,31,39
2023-03-19 14:00,113,89.85,28,36
2023-03-19 13:55,65,47.35,29,36
2023-03-19 13:55,92,99.05,45,73
2023-03-19 13:50,80,52.79,37,49
2023-03-19 13:50,76,99.36,28,32
2023-03-19 13:45,80,37.34,37,48
2023-03-19 13:45,109,98.81,40,61
2023-03-19 13:40,74,66.72,42,64
2023-03-19 13:40,115,99.34,54,96
2023-03-19 13:35,66,68.68,26,36
2023-03-19 13:35,113,99.79,33,40
2023-03-19 13:30,96,79.42,29,36
2023-03-19 13:30,120,99.74,25,33
2023-03-19 13:25,63,62.11,38,51
2023-03-19 13:25,69,94.26,30,39
2023-03-19 13:20,68,59.63,37,45
2023-03-19 13:20,88,88.62,48,76
2023-03-19 13:15,78,53.00,30,42
2023-03-19 13:15,121,100.00,33,42
2023-03-19 13:10,59,32.34,32,43
2023-03-19 13:10,66,98.99,38,51
2023-03-19 13:05,77,61.78,35,56
2023-03-19 13:05,141,99.60,34,49
2023-03-19 13:00,88,55.17,29,39
2023-03-19 13:00,115,99.58,47,85
2023-03-19 12:55,71,36.75,37,51
2023-03-19 12:55,92,99.38,50,69
2023-03-19 12:50,61,41.70,47,69
2023-03-19 12:50,95,95.47,40,56
2023-03-19 12:45,57,54.21,48,60
2023-03-19 12:45,83,84.37,49,66
2023-03-19 12:40,46,64.71,53,85
2023-03-19 12:40,47,51.38,43,66
2023-03-19 12:35,67,52.20,45,58
2023-03-19 12:35,53,74.24,48,66
2023-03-19 12:30,68,44.13,39,57
2023-03-19 12:30,50,82.41,37,55
2023-03-19 12:25,66,42.18,41,53
2023-03-19 12:25,55,90.15,45,58
2023-03-19 12:20,74,32.25,45,70
2023-03-19 12:20,57,62.46,36,46
2023-03-19 12:15,67,35.69,36,55
2023-03-19 12:15,60,42.40,33,41
2023-03-19 12:10,56,42.07,37,47
2023-03-19 12:10,70,42.12,35,43
2023-03-19 12:05,56,42.14,44,60
2023-03-19 12:05,62,39.70,56,69
2023-03-19 12:00,67,37.73,43,49
2023-03-19 12:00,66,34.35,41,57
2023-03-19 11:55,76,31.73,50,83
2023-03-19 11:55,534,96.13,43,61
2023-03-19 11:50,61,40.33,49,75
2023-03-19 11:50,373,95.87,47,78
2023-03-19 11:45,72,51.29,39,53
2023-03-19 11:45,616,98.31,36,46
2023-03-19 11:40,60,68.55,36,50
2023-03-19 11:40,379,97.52,36,53
2023-03-19 11:35,75,65.31,32,43
2023-03-19 11:35,212,73.44,36,50
2023-03-19 11:30,71,64.94,36,50
2023-03-19 11:30,230,55.37,33,50
2023-03-19 11:25,59,39.53,43,69
2023-03-19 11:25,234,62.92,33,43
2023-03-19 11:20,59,67.77,49,76
2023-03-19 11:20,141,44.18,43,52
2023-03-19 11:15,51,39.39,51,71
2023-03-19 11:15,76,49.54,51,74
2023-03-19 11:10,59,47.51,31,38
2023-03-19 11:10,162,86.84,41,69
2023-03-19 11:05,68,32.52,37,50
2023-03-19 11:05,93,92.80,29,43
2023-03-19 11:00,69,71.61,46,72
2023-03-19 11:00,314,81.37,30,39
2023-03-19 10:55,43,43.78,49,68
2023-03-19 10:55,289,85.15,47,74
2023-03-19 10:50,51,48.28,56,75
2023-03-19 10:50,311,88.80,47,61
2023-03-19 10:45,47,52.93,50,54
2023-03-19 10:45,329,76.37,46,54
2023-03-19 10:40,72,61.00,41,52
2023-03-19 10:40,595,87.44,40,57
2023-03-19 10:35,76,31.54,47,74
2023-03-19 10:35,398,94.20,40,61
2023-03-19 10:30,39,36.90,51,70
2023-03-19 10:30,296,87.98,51,76
2023-03-19 10:25,65,29.60,41,53
2023-03-19 10:25,283,95.99,41,68
2023-03-19 10:20,62,43.68,37,49
2023-03-19 10:20,44,32.79,42,66
2023-03-19 10:15,55,37.68,53,65
2023-03-19 10:15,39,17.80,42,69
2023-03-19 10:10,50,45.30,49,66
2023-03-19 10:10,44,19.91,44,55
2023-03-19 10:05,53,38.70,42,65
2023-03-19 10:05,34,19.44,39,50
2023-03-19 10:00,62,54.12,44,60
2023-03-19 10:00,50,22.22,47,67
2023-03-19 09:55,43,35.89,47,55
2023-03-19 09:55,21,12.49,39,47
2023-03-19 09:50,46,42.12,58,94
2023-03-19 09:50,42,17.39,46,61
2023-03-19 09:45,57,51.17,43,59
2023-03-19 09:45,37,22.28,36,45
2023-03-19 09:40,52,34.08,45,67
2023-03-19 09:40,37,18.29,43,65
2023-03-19 09:35,55,25.63,51,60
2023-03-19 09:35,50,29.74,44,51
2023-03-19 09:30,61,25.99,56,78
2023-03-19 09:30,44,17.25,38,48
2023-03-19 09:25,60,33.72,50,62
2023-03-19 09:25,47,17.04,41,48
2023-03-19 09:20,33,31.64,51,59
2023-03-19 09:20,27,10.45,43,49
2023-03-19 09:15,34,57.45,59,96
2023-03-19 09:15,18,16.27,60,84
2023-03-19 09:10,34,14.46,61,95
2023-03-19 09:10,35,25.21,55,91
2023-03-19 09:05,44,26.32,52,72
2023-03-19 09:05,48,79.36,39,50
2023-03-19 09:00,33,15.16,52,87
2023-03-19 09:00,25,9.72,47,57
2023-03-19 08:55,45,49.93,56,67
2023-03-19 08:55,32,13.13,52,64
2023-03-19 08:50,50,47.13,70,104
2023-03-19 08:50,38,29.20,53,64
2023-03-19 08:45,39,38.42,52,61
2023-03-19 08:45,29,11.71,51,59
2023-03-19 08:40,41,35.36,63,86
2023-03-19 08:40,29,12.76,52,67
2023-03-19 08:35,39,16.02,55,77
2023-03-19 08:35,35,14.45,49,62
2023-03-19 08:30,44,30.58,53,73
2023-03-19 08:30,36,21.63,47,55
2023-03-19 08:25,38,15.45,49,59
2023-03-19 08:25,26,10.66,48,60
2023-03-19 08:20,31,41.83,55,71
2023-03-19 08:20,22,12.80,44,55
2023-03-19 08:15,31,15.12,61,94
2023-03-19 08:15,21,9.53,47,62
2023-03-19 08:10,29,13.55,61,85
2023-03-19 08:10,25,46.73,50,63
2023-03-19 08:05,30,9.79,54,65
2023-03-19 08:05,20,9.32,51,73
2023-03-19 08:00,33,41.56,67,109
2023-03-19 08:00,20,9.02,44,64
2023-03-19 07:55,23,26.20,64,98
2023-03-19 07:55,22,8.85,54,68
2023-03-19 07:50,19,13.87,34,46
2023-03-19 07:50,26,10.38,47,60
2023-03-19 07:45,27,15.71,67,102
2023-03-19 07:45,28,14.01,58,88
2023-03-19 07:40,21,8.92,60,72
2023-03-19 07:40,15,5.94,50,60
2023-03-19 07:35,26,11.35,53,61
2023-03-19 07:35,25,9.22,44,54
2023-03-19 07:30,16,11.35,61,81
2023-03-19 07:30,26,10.95,52,61
2023-03-19 07:25,25,11.60,57,66
2023-03-19 07:25,25,14.16,45,54
2023-03-19 07:20,20,36.61,53,63
2023-03-19 07:20,17,8.26,38,43
2023-03-19 07:15,20,15.57,57,67
2023-03-19 07:15,24,7.61,53,62
2023-03-19 07:10,14,8.94,57,68
2023-03-19 07:10,18,7.22,52,63
2023-03-19 07:05,17,7.88,58,71
2023-03-19 07:05,24,7.01,51,61
2023-03-19 07:00,19,7.18,47,52
2023-03-19 07:00,14,5.30,43,50
2023-03-19 06:55,23,9.18,65,96
2023-03-19 06:55,13,6.59,55,64
2023-03-19 06:50,12,20.79,63,72
2023-03-19 06:50,24,6.98,50,59
2023-03-19 06:45,20,12.90,54,64
2023-03-19 06:45,11,6.09,45,59
2023-03-19 06:40,16,8.48,54,61
2023-03-19 06:40,14,7.95,43,52
2023-03-19 06:35,21,7.60,55,58
2023-03-19 06:35,12,5.96,47,54
2023-03-19 06:30,12,5.88,54,61
2023-03-19 06:30,8,3.82,51,60
