Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 07:50,126,26.56,27,34
2023-03-20 07:50,43,13.14,34,38
2023-03-20 07:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 07:45,37,15.05,34,37
2023-03-20 07:40,39,12.42,35,38
2023-03-20 07:40,46,11.98,29,36
2023-03-20 07:35,41,13.90,33,37
2023-03-20 07:30,92,23.03,32,38
2023-03-20 07:30,40,34.54,34,38
2023-03-20 07:25,28,47.31,18,28
2023-03-20 07:25,24,32.37,34,39
2023-03-20 07:20,91,27.28,27,34
2023-03-20 07:20,31,31.35,33,38
2023-03-20 07:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 07:15,20,43.70,37,40
2023-03-20 07:10,35,27.66,35,40
2023-03-20 07:10,41,10.92,31,37
2023-03-20 07:05,21,31.71,35,38
2023-03-20 07:00,70,10.41,34,38
2023-03-20 07:00,38,12.00,35,40
2023-03-20 06:55,17,43.61,16,29
2023-03-20 06:55,33,33.40,36,40
2023-03-20 06:50,86,30.54,29,37
2023-03-20 06:50,33,41.54,35,40
2023-03-20 06:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 06:45,22,32.22,33,39
2023-03-20 06:40,28,19.18,34,38
2023-03-20 06:40,27,7.24,35,41
2023-03-20 06:35,23,7.15,34,39
2023-03-20 06:30,40,22.06,35,39
2023-03-20 06:30,18,38.09,35,41
2023-03-20 06:25,16,13.60,13,20
2023-03-20 06:25,23,7.30,35,40
2023-03-20 06:20,53,13.34,28,36
2023-03-20 06:20,22,13.08,33,38
2023-03-20 06:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 06:15,12,23.40,32,35
2023-03-20 06:10,16,16.39,39,43
2023-03-20 06:10,20,6.58,28,37
2023-03-20 06:05,12,31.07,31,39
2023-03-20 06:00,20,12.05,36,37
2023-03-20 06:00,9,20.29,40,40
2023-03-20 05:55,4,14.19,15,30
2023-03-20 05:55,6,13.34,29,33
2023-03-20 05:50,25,11.40,25,32
2023-03-20 05:50,4,8.47,29,33
2023-03-20 05:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 05:45,6,18.14,34,39
2023-03-20 05:40,4,3.02,31,31
2023-03-20 05:40,13,3.58,28,36
2023-03-20 05:35,5,26.60,28,28
2023-03-20 05:30,7,1.75,16,20
2023-03-20 05:30,2,1.85,0,0
2023-03-20 05:25,5,17.71,16,29
2023-03-20 05:25,3,2.11,38,38
2023-03-20 05:20,21,2.49,20,22
2023-03-20 05:20,6,2.91,30,30
2023-03-20 05:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 05:15,0,0.87,0,0
2023-03-20 05:10,2,21.08,0,0
2023-03-20 05:10,7,1.33,30,30
2023-03-20 05:05,1,3.35,0,0
2023-03-20 05:00,6,0.83,15,15
2023-03-20 05:00,2,0.97,0,0
2023-03-20 04:55,3,11.80,15,17
2023-03-20 04:55,3,12.26,0,0
2023-03-20 04:50,11,7.67,12,14
2023-03-20 04:50,2,9.89,29,29
2023-03-20 04:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 04:45,2,9.38,0,0
2023-03-20 04:40,2,11.92,0,0
2023-03-20 04:40,6,1.58,33,40
2023-03-20 04:35,1,8.43,0,0
2023-03-20 04:30,6,8.12,14,15
2023-03-20 04:30,1,15.11,0,0
2023-03-20 04:25,0,16.50,0,0
2023-03-20 04:25,1,16.91,0,0
2023-03-20 04:20,8,1.03,23,24
2023-03-20 04:20,3,1.24,26,26
2023-03-20 04:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 04:15,1,1.10,24,24
2023-03-20 04:10,2,20.06,0,0
2023-03-20 04:10,4,1.16,36,36
2023-03-20 04:05,3,14.20,36,36
2023-03-20 04:00,7,1.12,27,28
2023-03-20 04:00,3,0.87,34,37
2023-03-20 03:55,4,2.92,9,16
2023-03-20 03:55,2,2.47,28,28
2023-03-20 03:50,6,10.45,14,15
2023-03-20 03:50,0,14.49,0,0
2023-03-20 03:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 03:45,1,0.84,0,0
2023-03-20 03:40,2,1.02,23,23
2023-03-20 03:40,2,0.86,40,40
2023-03-20 03:35,3,1.11,30,34
2023-03-20 03:30,4,0.78,33,35
2023-03-20 03:30,2,0.71,27,30
2023-03-20 03:25,0,0.07,0,0
2023-03-20 03:25,3,0.92,27,28
2023-03-20 03:20,5,0.69,18,23
2023-03-20 03:20,0,0.51,0,0
2023-03-20 03:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 03:15,0,5.99,0,0
2023-03-20 03:10,1,3.91,28,28
2023-03-20 03:10,2,3.38,0,0
2023-03-20 03:05,1,16.44,0,0
2023-03-20 03:00,4,0.62,13,13
2023-03-20 03:00,2,0.36,26,26
2023-03-20 02:55,1,0.79,16,16
2023-03-20 02:55,1,1.61,37,37
2023-03-20 02:50,5,1.98,18,24
2023-03-20 02:50,0,2.73,0,0
2023-03-20 02:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 02:45,1,2.48,0,0
2023-03-20 02:40,1,21.06,26,26
2023-03-20 02:40,3,0.83,30,30
2023-03-20 02:35,2,0.39,0,0
2023-03-20 02:30,10,19.61,13,14
2023-03-20 02:30,2,37.34,0,0
2023-03-20 02:25,2,0.86,20,31
2023-03-20 02:25,0,1.06,0,0
2023-03-20 02:20,13,3.63,8,11
2023-03-20 02:20,1,3.06,0,0
2023-03-20 02:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 02:15,0,0.33,0,0
2023-03-20 02:10,1,28.47,0,0
2023-03-20 02:10,6,1.52,30,30
2023-03-20 02:05,3,2.90,30,30
2023-03-20 02:00,4,11.43,16,17
2023-03-20 02:00,2,21.27,29,30
2023-03-20 01:55,3,10.53,20,31
2023-03-20 01:55,0,9.76,0,0
2023-03-20 01:50,13,1.69,20,22
2023-03-20 01:50,3,1.91,28,28
2023-03-20 01:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 01:45,2,13.69,26,26
2023-03-20 01:40,4,8.70,40,40
2023-03-20 01:40,6,2.53,33,34
2023-03-20 01:35,1,2.15,0,0
2023-03-20 01:30,7,8.29,20,20
2023-03-20 01:30,2,15.69,0,0
2023-03-20 01:25,6,45.22,18,32
2023-03-20 01:25,2,44.26,0,0
2023-03-20 01:20,13,9.54,24,28
2023-03-20 01:20,2,9.35,30,30
2023-03-20 01:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 01:15,3,12.43,30,30
2023-03-20 01:10,0,22.03,0,0
2023-03-20 01:10,5,1.58,27,32
2023-03-20 01:05,4,30.22,30,30
2023-03-20 01:00,8,3.08,15,15
2023-03-20 01:00,2,4.87,0,0
2023-03-20 00:55,8,23.58,14,23
2023-03-20 00:55,3,19.56,37,41
2023-03-20 00:50,14,15.53,29,35
2023-03-20 00:50,3,18.82,36,36
2023-03-20 00:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 00:45,5,22.66,32,39
2023-03-20 00:40,4,24.16,34,34
2023-03-20 00:40,10,2.62,26,28
2023-03-20 00:35,3,30.10,36,36
2023-03-20 00:30,13,6.75,30,35
2023-03-20 00:30,4,11.27,28,31
2023-03-20 00:25,5,1.72,21,27
2023-03-20 00:25,5,1.74,24,26
2023-03-20 00:20,18,10.99,29,33
2023-03-20 00:20,4,13.87,40,40
2023-03-20 00:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 00:15,1,30.66,22,22
2023-03-20 00:10,8,2.40,32,35
2023-03-20 00:10,6,1.94,36,36
2023-03-20 00:05,4,23.74,30,32
2023-03-20 00:00,17,38.93,27,29
2023-03-20 00:00,4,11.87,25,25
2023-03-19 23:55,11,24.21,20,29
2023-03-19 23:55,10,8.34,31,36
2023-03-19 23:50,30,12.24,24,29
2023-03-19 23:50,9,3.90,31,33
2023-03-19 23:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 23:45,9,5.98,31,36
2023-03-19 23:40,4,16.85,30,31
2023-03-19 23:40,12,5.39,31,34
2023-03-19 23:35,4,9.40,23,37
2023-03-19 23:30,15,3.61,28,28
2023-03-19 23:30,6,4.94,26,27
2023-03-19 23:25,12,26.17,13,21
2023-03-19 23:25,7,21.11,31,34
2023-03-19 23:20,32,11.25,27,32
2023-03-19 23:20,10,5.88,37,39
2023-03-19 23:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 23:15,6,19.32,26,32
2023-03-19 23:10,9,5.56,35,38
2023-03-19 23:10,22,5.12,32,37
2023-03-19 23:05,7,4.01,30,30
2023-03-19 23:00,14,8.78,32,34
2023-03-19 23:00,6,15.56,35,38
2023-03-19 22:55,14,27.44,20,35
2023-03-19 22:55,8,4.57,31,32
2023-03-19 22:50,38,7.62,25,33
2023-03-19 22:50,10,7.18,31,36
2023-03-19 22:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 22:45,17,6.60,32,35
2023-03-19 22:40,6,14.09,30,32
2023-03-19 22:40,11,2.97,31,37
2023-03-19 22:35,4,29.93,25,25
2023-03-19 22:30,29,12.64,32,39
2023-03-19 22:30,10,20.60,31,40
2023-03-19 22:25,25,34.69,20,28
2023-03-19 22:25,4,19.70,29,35
2023-03-19 22:20,31,18.25,29,35
2023-03-19 22:20,6,25.46,30,32
2023-03-19 22:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 22:15,14,22.99,30,36
2023-03-19 22:10,17,20.09,35,38
2023-03-19 22:10,22,5.84,32,39
2023-03-19 22:05,17,24.13,27,33
2023-03-19 22:00,32,9.11,29,32
2023-03-19 22:00,12,12.77,28,29
2023-03-19 21:55,21,57.50,18,24
2023-03-19 21:55,13,19.45,40,50
2023-03-19 21:50,56,16.65,26,32
2023-03-19 21:50,11,11.86,33,38
2023-03-19 21:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 21:45,13,29.00,31,37
2023-03-19 21:40,10,29.40,30,34
2023-03-19 21:40,21,6.91,30,33
2023-03-19 21:35,18,26.76,35,38
2023-03-19 21:30,51,20.99,31,35
2023-03-19 21:30,24,31.92,31,34
2023-03-19 21:25,54,54.46,17,21
2023-03-19 21:25,18,12.16,36,40
2023-03-19 21:20,55,22.74,27,33
2023-03-19 21:20,16,29.45,33,38
2023-03-19 21:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 21:15,15,21.79,29,33
2023-03-19 21:10,9,21.72,32,36
2023-03-19 21:10,17,5.94,29,33
2023-03-19 21:05,12,8.15,30,35
2023-03-19 21:00,34,9.40,31,35
2023-03-19 21:00,19,11.70,30,37
2023-03-19 20:55,30,24.21,23,33
2023-03-19 20:55,20,8.27,33,38
2023-03-19 20:50,68,23.09,25,30
2023-03-19 20:50,19,8.40,30,35
2023-03-19 20:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 20:45,14,21.08,30,34
2023-03-19 20:40,13,27.54,33,38
2023-03-19 20:40,19,6.92,30,33
2023-03-19 20:35,19,23.72,33,37
2023-03-19 20:30,56,27.21,31,35
2023-03-19 20:30,26,42.76,32,37
2023-03-19 20:25,24,39.21,15,28
2023-03-19 20:25,21,30.05,32,36
2023-03-19 20:20,103,19.51,28,34
2023-03-19 20:20,20,17.91,33,39
2023-03-19 20:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 20:15,22,61.76,32,35
2023-03-19 20:10,24,13.88,32,36
2023-03-19 20:10,30,52.80,28,32
2023-03-19 20:05,16,14.11,32,36
2023-03-19 20:00,37,18.41,33,39
2023-03-19 20:00,19,25.03,31,36
2023-03-19 19:55,42,55.71,15,20
2023-03-19 19:55,31,17.34,31,38
2023-03-19 19:50,77,39.95,29,35
2023-03-19 19:50,17,45.25,33,37
2023-03-19 19:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 19:45,16,61.32,35,39
2023-03-19 19:40,21,28.29,33,37
2023-03-19 19:40,28,12.25,33,37
2023-03-19 19:35,20,29.28,35,39
2023-03-19 19:30,35,19.83,32,37
2023-03-19 19:30,13,27.65,33,40
2023-03-19 19:25,23,51.65,20,27
2023-03-19 19:25,21,24.04,29,33
2023-03-19 19:20,76,29.91,26,32
2023-03-19 19:20,18,28.81,31,34
2023-03-19 19:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 19:15,21,46.29,31,35
2023-03-19 19:10,17,25.72,31,34
2023-03-19 19:10,32,7.24,30,35
2023-03-19 19:05,19,17.06,33,39
2023-03-19 19:00,52,21.35,31,34
2023-03-19 19:00,22,34.69,33,35
2023-03-19 18:55,38,60.17,20,30
2023-03-19 18:55,13,26.63,33,38
2023-03-19 18:50,94,20.85,25,30
2023-03-19 18:50,36,16.83,33,38
2023-03-19 18:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 18:45,31,37.37,34,39
2023-03-19 18:40,32,31.27,31,36
2023-03-19 18:40,31,9.77,32,36
2023-03-19 18:35,25,33.55,34,39
2023-03-19 18:30,51,60.09,34,39
2023-03-19 18:30,27,20.17,35,39
2023-03-19 18:25,36,60.36,21,32
2023-03-19 18:25,30,46.97,35,39
2023-03-19 18:20,93,76.21,27,33
2023-03-19 18:20,20,51.18,33,38
2023-03-19 18:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 18:15,23,49.99,34,37
2023-03-19 18:10,24,62.07,33,37
2023-03-19 18:10,26,100.00,33,38
2023-03-19 18:05,25,25.44,33,38
2023-03-19 18:00,66,14.45,31,37
2023-03-19 18:00,33,19.48,32,36
2023-03-19 17:55,46,62.48,18,27
2023-03-19 17:55,27,32.31,34,37
2023-03-19 17:50,126,31.04,27,32
2023-03-19 17:50,37,12.80,33,37
2023-03-19 17:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 17:45,22,48.55,34,42
2023-03-19 17:40,36,29.93,32,37
2023-03-19 17:40,35,11.55,33,40
2023-03-19 17:35,26,10.08,34,38
2023-03-19 17:30,59,59.59,34,40
2023-03-19 17:30,33,51.23,36,40
2023-03-19 17:25,29,28.93,21,32
2023-03-19 17:25,19,9.91,34,39
2023-03-19 17:20,82,34.12,28,35
2023-03-19 17:20,19,21.77,31,36
2023-03-19 17:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 17:15,32,30.97,32,36
2023-03-19 17:10,22,8.42,32,37
2023-03-19 17:10,21,20.93,31,37
2023-03-19 17:05,29,30.80,31,36
2023-03-19 17:00,66,34.17,34,38
2023-03-19 17:00,29,49.25,34,37
2023-03-19 16:55,55,52.97,20,29
2023-03-19 16:55,28,16.20,33,36
2023-03-19 16:50,97,38.56,27,33
2023-03-19 16:50,21,36.66,32,37
2023-03-19 16:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 16:45,25,39.45,32,35
2023-03-19 16:40,27,14.61,34,38
2023-03-19 16:40,28,57.79,34,37
2023-03-19 16:35,26,38.60,33,38
2023-03-19 16:30,46,38.83,32,37
2023-03-19 16:30,22,14.16,33,37
2023-03-19 16:25,39,47.44,17,25
2023-03-19 16:25,39,13.20,33,39
2023-03-19 16:20,102,22.36,28,36
2023-03-19 16:20,29,11.19,35,39
2023-03-19 16:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 16:15,34,16.34,34,37
2023-03-19 16:10,23,40.51,32,35
2023-03-19 16:10,32,8.16,31,35
2023-03-19 16:05,34,27.90,33,37
2023-03-19 16:00,42,6.76,35,39
2023-03-19 16:00,20,8.18,35,38
2023-03-19 15:55,44,69.44,16,24
2023-03-19 15:55,25,46.62,36,41
2023-03-19 15:50,123,51.69,26,32
2023-03-19 15:50,37,57.40,33,37
2023-03-19 15:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 15:45,30,15.01,34,42
2023-03-19 15:40,20,25.25,36,40
2023-03-19 15:40,46,45.22,34,39
2023-03-19 15:35,23,29.27,36,41
2023-03-19 15:30,51,7.49,31,36
2023-03-19 15:30,24,8.65,32,36
2023-03-19 15:25,26,51.44,19,35
2023-03-19 15:25,22,39.84,35,39
2023-03-19 15:20,102,32.67,27,34
2023-03-19 15:20,27,29.55,35,40
2023-03-19 15:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 15:15,24,28.62,35,42
2023-03-19 15:10,33,15.51,33,35
2023-03-19 15:10,29,9.03,35,43
2023-03-19 15:05,27,42.51,33,37
2023-03-19 15:00,66,48.87,33,36
2023-03-19 15:00,35,30.07,34,37
2023-03-19 14:55,50,39.42,14,20
2023-03-19 14:55,38,33.57,34,38
2023-03-19 14:50,97,52.71,28,33
2023-03-19 14:50,28,47.76,34,37
2023-03-19 14:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 14:45,35,62.56,37,40
2023-03-19 14:40,38,36.37,33,37
2023-03-19 14:40,40,61.78,30,34
2023-03-19 14:35,42,22.74,35,39
2023-03-19 14:30,51,35.37,33,39
2023-03-19 14:30,23,34.58,35,38
2023-03-19 14:25,35,50.73,19,29
2023-03-19 14:25,33,26.41,35,40
2023-03-19 14:20,80,30.84,28,34
2023-03-19 14:20,26,17.36,34,38
2023-03-19 14:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 14:15,35,47.33,33,38
2023-03-19 14:10,31,48.76,32,37
2023-03-19 14:10,23,22.62,32,37
2023-03-19 14:05,31,26.48,34,37
2023-03-19 14:00,59,27.42,35,40
2023-03-19 14:00,29,15.16,36,40
2023-03-19 13:55,42,59.76,19,27
2023-03-19 13:55,42,40.17,32,37
2023-03-19 13:50,112,44.86,26,31
2023-03-19 13:50,39,45.23,32,35
2023-03-19 13:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 13:45,33,29.60,34,37
2023-03-19 13:40,22,35.50,33,35
2023-03-19 13:40,20,46.00,32,36
2023-03-19 13:35,27,44.95,32,41
2023-03-19 13:30,52,48.80,32,38
2023-03-19 13:30,26,46.99,33,39
2023-03-19 13:25,43,57.94,20,28
2023-03-19 13:25,32,36.75,33,36
2023-03-19 13:20,125,56.58,27,33
2023-03-19 13:20,36,41.33,31,35
2023-03-19 13:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 13:15,34,52.95,34,39
2023-03-19 13:10,34,16.27,32,36
2023-03-19 13:10,34,36.55,29,34
2023-03-19 13:05,27,47.18,32,36
2023-03-19 13:00,54,23.94,31,36
2023-03-19 13:00,29,12.12,31,37
2023-03-19 12:55,56,51.01,18,27
2023-03-19 12:55,32,12.15,36,40
2023-03-19 12:50,88,33.86,30,35
2023-03-19 12:50,31,29.24,35,39
2023-03-19 12:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 12:45,32,13.66,33,35
2023-03-19 12:40,33,27.86,36,40
2023-03-19 12:40,36,27.15,32,36
2023-03-19 12:35,31,26.45,32,36
2023-03-19 12:30,52,39.81,31,37
2023-03-19 12:30,23,47.74,32,37
2023-03-19 12:25,36,53.82,17,28
2023-03-19 12:25,32,22.47,35,40
2023-03-19 12:20,86,33.29,28,34
2023-03-19 12:20,29,22.70,34,38
2023-03-19 12:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 12:15,28,11.81,35,39
2023-03-19 12:10,24,48.60,33,35
2023-03-19 12:10,22,17.37,33,39
2023-03-19 12:05,19,21.09,35,40
2023-03-19 12:00,56,11.78,32,37
2023-03-19 12:00,29,10.57,33,38
2023-03-19 11:55,39,74.54,20,28
2023-03-19 11:55,21,50.25,31,37
2023-03-19 11:50,95,33.52,26,32
2023-03-19 11:50,28,36.10,32,36
2023-03-19 11:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 11:45,31,29.07,32,36
2023-03-19 11:40,30,44.13,36,43
2023-03-19 11:40,30,7.23,34,38
2023-03-19 11:35,23,11.52,36,40
2023-03-19 11:30,57,10.69,31,35
2023-03-19 11:30,27,12.80,33,37
2023-03-19 11:25,31,61.48,21,33
2023-03-19 11:25,27,60.61,34,40
2023-03-19 11:20,76,36.45,28,33
2023-03-19 11:20,20,46.82,33,36
2023-03-19 11:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 11:15,18,28.13,35,39
2023-03-19 11:10,39,37.33,34,40
2023-03-19 11:10,34,58.43,32,36
2023-03-19 11:05,25,53.31,35,39
2023-03-19 11:00,68,31.43,32,36
2023-03-19 11:00,34,25.26,33,37
2023-03-19 10:55,39,59.43,19,27
2023-03-19 10:55,23,53.25,31,37
2023-03-19 10:50,74,26.88,29,36
2023-03-19 10:50,23,8.25,37,44
2023-03-19 10:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 10:45,23,38.72,33,38
2023-03-19 10:40,21,17.28,32,35
2023-03-19 10:40,23,41.34,34,38
2023-03-19 10:35,30,24.41,36,41
2023-03-19 10:30,48,29.77,33,38
2023-03-19 10:30,22,31.29,34,40
2023-03-19 10:25,20,34.70,12,18
2023-03-19 10:25,20,16.95,35,39
2023-03-19 10:20,78,38.86,28,33
2023-03-19 10:20,25,41.08,33,37
2023-03-19 10:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 10:15,28,36.81,32,35
2023-03-19 10:10,10,57.99,34,40
2023-03-19 10:10,23,17.34,36,42
2023-03-19 10:05,15,27.95,34,39
2023-03-19 10:00,47,44.69,26,30
2023-03-19 10:00,28,54.52,32,37
2023-03-19 09:55,26,52.56,15,23
2023-03-19 09:55,26,22.67,34,39
2023-03-19 09:50,94,31.71,25,31
2023-03-19 09:50,27,26.04,34,39
2023-03-19 09:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 09:45,22,8.29,33,38
2023-03-19 09:40,29,9.25,35,42
2023-03-19 09:40,20,21.50,34,42
2023-03-19 09:35,22,14.48,34,37
2023-03-19 09:30,51,11.04,33,38
2023-03-19 09:30,28,9.42,34,38
2023-03-19 09:25,17,31.40,16,26
2023-03-19 09:25,20,16.02,33,37
2023-03-19 09:20,64,25.72,29,37
2023-03-19 09:20,16,7.34,36,41
2023-03-19 09:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 09:15,18,6.87,35,39
2023-03-19 09:10,17,21.98,34,39
2023-03-19 09:10,31,39.62,33,39
2023-03-19 09:05,19,24.81,33,36
2023-03-19 09:00,32,12.97,32,38
2023-03-19 09:00,12,20.76,35,40
2023-03-19 08:55,18,26.11,12,21
2023-03-19 08:55,21,18.10,30,34
2023-03-19 08:50,63,41.83,26,32
2023-03-19 08:50,15,56.73,32,35
2023-03-19 08:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 08:45,27,10.69,35,39
2023-03-19 08:40,19,9.54,34,37
2023-03-19 08:40,20,4.73,34,41
2023-03-19 08:35,18,32.78,32,35
2023-03-19 08:30,31,24.64,35,43
2023-03-19 08:30,18,44.94,36,39
2023-03-19 08:25,13,54.15,12,18
2023-03-19 08:25,15,35.71,36,41
2023-03-19 08:20,43,28.08,30,39
2023-03-19 08:20,12,38.72,35,40
2023-03-19 08:15,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 08:15,15,5.83,34,39
2023-03-19 08:10,8,29.01,32,35
2023-03-19 08:10,11,2.59,34,40
2023-03-19 08:05,14,23.49,32,35
2023-03-19 08:00,16,3.58,34,38
2023-03-19 08:00,4,4.81,30,34
2023-03-19 07:55,12,50.35,10,16
2023-03-19 07:55,18,20.06,34,37
2023-03-19 07:50,24,21.79,28,36
2023-03-19 07:50,6,23.29,34,41
2023-03-19 07:45,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 07:45,6,21.66,32,36
2023-03-19 07:40,6,22.55,36,40
2023-03-19 07:40,16,3.46,37,45
2023-03-19 07:35,14,18.70,35,39
2023-03-19 07:30,25,7.80,33,37
