Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2022-12-31 20:45,16,0.33,55,74
2022-12-31 20:40,16,1.09,17,26
2022-12-31 20:40,11,0.31,58,70
2022-12-31 20:35,9,1.12,16,20
2022-12-31 20:35,7,0.31,59,68
2022-12-31 20:30,19,0.65,28,51
2022-12-31 20:30,16,0.29,63,73
2022-12-31 20:25,14,1.06,17,36
2022-12-31 20:25,11,0.26,69,82
2022-12-31 20:20,19,0.71,25,42
2022-12-31 20:20,17,0.29,61,77
2022-12-31 20:15,28,0.69,26,37
2022-12-31 20:15,13,0.26,68,85
2022-12-31 20:10,15,0.85,21,33
2022-12-31 20:10,21,0.29,63,78
2022-12-31 20:05,12,1.67,11,20
2022-12-31 20:05,14,0.24,74,89
2022-12-31 20:00,16,0.65,27,43
2022-12-31 20:00,9,0.30,60,73
2022-12-31 19:55,32,0.87,21,29
2022-12-31 19:55,16,0.28,64,76
2022-12-31 19:50,17,1.01,18,29
2022-12-31 19:50,19,0.30,60,73
2022-12-31 19:45,29,0.91,20,29
2022-12-31 19:45,16,0.28,65,78
2022-12-31 19:40,24,0.71,25,45
2022-12-31 19:40,18,0.28,64,81
2022-12-31 19:35,15,0.78,23,41
2022-12-31 19:35,13,0.32,56,70
2022-12-31 19:30,18,0.53,34,43
2022-12-31 19:30,18,0.33,55,65
2022-12-31 19:25,19,0.86,21,41
2022-12-31 19:25,15,0.31,59,72
2022-12-31 19:20,16,1.73,10,20
2022-12-31 19:20,20,0.29,61,70
2022-12-31 19:15,28,0.74,24,40
2022-12-31 19:15,22,0.35,51,66
2022-12-31 19:10,23,0.94,19,31
2022-12-31 19:10,21,0.29,62,73
2022-12-31 19:05,19,0.70,26,47
2022-12-31 19:05,16,0.26,68,87
2022-12-31 19:00,22,0.61,30,40
2022-12-31 19:00,11,0.29,63,75
2022-12-31 18:55,21,0.76,24,41
2022-12-31 18:55,16,0.28,64,74
2022-12-31 18:50,28,0.78,23,31
2022-12-31 18:50,16,0.29,61,75
2022-12-31 18:45,29,0.68,26,39
2022-12-31 18:45,11,0.27,65,80
2022-12-31 18:40,32,0.93,19,27
2022-12-31 18:40,20,0.30,60,70
2022-12-31 18:35,28,0.68,26,43
2022-12-31 18:35,15,0.33,55,69
2022-12-31 18:30,31,0.69,26,40
2022-12-31 18:30,17,0.28,65,78
2022-12-31 18:25,20,0.67,27,45
2022-12-31 18:25,11,0.27,68,92
2022-12-31 18:20,22,0.92,19,33
2022-12-31 18:20,8,0.31,58,69
2022-12-31 18:15,17,0.80,23,43
2022-12-31 18:15,14,0.30,60,78
2022-12-31 18:10,32,0.82,22,29
2022-12-31 18:10,17,0.28,63,76
2022-12-31 18:05,25,0.55,33,45
2022-12-31 18:05,20,0.28,65,81
2022-12-31 18:00,15,0.94,19,25
2022-12-31 18:00,20,0.32,56,64
2022-12-31 17:55,28,1.14,16,24
2022-12-31 17:55,16,0.31,57,66
2022-12-31 17:50,25,0.95,19,23
2022-12-31 17:50,16,0.27,66,80
2022-12-31 17:45,28,0.87,21,34
2022-12-31 17:45,18,0.30,60,76
2022-12-31 17:40,27,0.83,22,37
2022-12-31 17:40,23,0.33,55,69
2022-12-31 17:35,43,0.78,23,33
2022-12-31 17:35,17,0.32,57,74
2022-12-31 17:30,31,0.86,21,33
2022-12-31 17:30,18,0.33,55,70
2022-12-31 17:25,15,0.78,23,40
2022-12-31 17:25,32,0.30,60,74
2022-12-31 17:20,19,0.67,27,44
2022-12-31 17:20,28,0.31,57,70
2022-12-31 17:15,33,0.66,27,42
2022-12-31 17:15,21,0.35,52,62
2022-12-31 17:10,36,0.63,29,45
2022-12-31 17:10,12,0.29,62,80
2022-12-31 17:05,27,0.80,23,30
2022-12-31 17:05,24,0.29,62,74
2022-12-31 17:00,18,0.57,31,48
2022-12-31 17:00,20,0.33,54,63
2022-12-31 16:55,36,0.82,22,32
2022-12-31 16:55,17,0.28,63,77
2022-12-31 16:50,27,0.66,27,43
2022-12-31 16:50,8,0.25,72,85
2022-12-31 16:45,25,0.88,20,34
2022-12-31 16:45,17,0.27,66,83
2022-12-31 16:40,22,0.71,25,43
2022-12-31 16:40,15,0.27,67,88
2022-12-31 16:35,24,1.13,16,25
2022-12-31 16:35,17,0.30,61,73
2022-12-31 16:30,23,0.70,26,45
2022-12-31 16:30,15,0.31,58,67
2022-12-31 16:25,25,0.95,19,31
2022-12-31 16:25,23,0.28,63,79
2022-12-31 16:20,23,0.62,29,47
2022-12-31 16:20,23,0.30,60,69
2022-12-31 16:15,26,1.15,16,26
2022-12-31 16:15,27,0.28,65,81
2022-12-31 16:10,35,0.81,22,34
2022-12-31 16:10,20,0.29,62,73
2022-12-31 16:05,24,0.91,20,33
2022-12-31 16:05,33,0.30,59,73
2022-12-31 16:00,34,0.64,28,42
2022-12-31 16:00,26,0.36,50,62
2022-12-31 15:55,33,0.83,22,31
2022-12-31 15:55,46,0.35,52,64
2022-12-31 15:50,34,0.78,23,34
2022-12-31 15:50,39,0.33,54,69
2022-12-31 15:45,33,0.79,23,36
2022-12-31 15:45,35,0.33,54,67
2022-12-31 15:40,32,0.68,26,37
2022-12-31 15:40,41,0.34,52,69
2022-12-31 15:35,34,0.73,25,37
2022-12-31 15:35,37,0.31,58,71
2022-12-31 15:30,31,0.80,23,36
2022-12-31 15:30,26,0.28,64,76
2022-12-31 15:25,17,0.66,27,49
2022-12-31 15:25,20,0.28,64,83
2022-12-31 15:20,22,0.69,26,36
2022-12-31 15:20,27,0.25,72,95
2022-12-31 15:15,26,0.63,28,43
2022-12-31 15:15,23,0.28,65,82
2022-12-31 15:10,27,0.88,20,30
2022-12-31 15:10,34,0.29,63,78
2022-12-31 15:05,32,0.61,29,44
2022-12-31 15:05,19,0.35,51,66
2022-12-31 15:00,37,0.72,25,42
2022-12-31 15:00,26,0.27,67,78
2022-12-31 14:55,34,0.68,26,40
2022-12-31 14:55,21,0.32,56,77
2022-12-31 14:50,24,0.81,22,34
2022-12-31 14:50,39,0.38,48,65
2022-12-31 14:45,34,0.89,20,33
2022-12-31 14:45,23,0.29,63,77
2022-12-31 14:40,28,0.82,22,36
2022-12-31 14:40,20,0.30,59,76
2022-12-31 14:35,34,0.73,25,39
2022-12-31 14:35,30,0.28,65,76
2022-12-31 14:30,34,0.79,23,35
2022-12-31 14:30,45,0.34,53,63
2022-12-31 14:25,38,0.74,24,40
2022-12-31 14:25,34,0.31,58,70
2022-12-31 14:20,26,0.82,22,35
2022-12-31 14:20,36,0.35,52,63
2022-12-31 14:15,35,0.89,20,28
2022-12-31 14:15,36,0.33,54,69
2022-12-31 14:10,38,0.89,20,31
2022-12-31 14:10,46,0.40,45,59
2022-12-31 14:05,29,0.87,21,30
2022-12-31 14:05,29,0.33,55,73
2022-12-31 14:00,30,0.82,22,34
2022-12-31 14:00,28,0.30,61,76
2022-12-31 13:55,67,0.83,22,32
2022-12-31 13:55,26,0.31,59,70
2022-12-31 13:50,39,0.73,25,37
2022-12-31 13:50,30,0.32,56,71
2022-12-31 13:45,34,0.83,22,32
2022-12-31 13:45,35,0.32,57,67
2022-12-31 13:40,67,0.79,23,34
2022-12-31 13:40,31,0.30,60,73
2022-12-31 13:35,25,0.66,27,45
2022-12-31 13:35,36,0.34,53,62
2022-12-31 13:30,30,0.82,22,35
2022-12-31 13:30,33,0.31,58,71
2022-12-31 13:25,31,0.69,26,41
2022-12-31 13:25,21,0.27,67,82
2022-12-31 13:20,39,0.65,28,37
2022-12-31 13:20,37,0.32,56,69
2022-12-31 13:15,42,0.72,25,35
2022-12-31 13:15,16,0.30,60,79
2022-12-31 13:10,38,0.85,21,30
2022-12-31 13:10,28,0.28,64,79
2022-12-31 13:05,29,0.71,25,39
2022-12-31 13:05,25,0.30,60,77
2022-12-31 13:00,41,0.73,25,34
2022-12-31 13:00,30,0.27,67,78
2022-12-31 12:55,50,0.83,22,31
2022-12-31 12:55,28,0.30,59,71
2022-12-31 12:50,43,0.70,26,36
2022-12-31 12:50,20,0.26,68,94
2022-12-31 12:45,35,0.88,20,31
2022-12-31 12:45,33,0.30,60,71
2022-12-31 12:40,36,0.73,25,36
2022-12-31 12:40,29,0.30,61,71
2022-12-31 12:35,27,0.78,23,30
2022-12-31 12:35,39,0.31,57,70
2022-12-31 12:30,31,0.94,19,28
2022-12-31 12:30,22,0.32,56,67
2022-12-31 12:25,42,0.84,21,32
2022-12-31 12:25,29,0.31,58,76
2022-12-31 12:20,38,0.60,30,41
2022-12-31 12:20,25,0.36,50,62
2022-12-31 12:15,40,0.75,24,34
2022-12-31 12:15,28,0.31,58,81
2022-12-31 12:10,37,0.71,26,34
2022-12-31 12:10,39,0.33,55,65
2022-12-31 12:05,38,0.86,21,33
2022-12-31 12:05,36,0.37,49,62
2022-12-31 12:00,32,0.81,22,36
2022-12-31 12:00,21,0.30,59,78
2022-12-31 11:55,33,0.71,26,40
2022-12-31 11:55,28,0.29,63,79
2022-12-31 11:50,28,0.93,19,33
2022-12-31 11:50,29,0.34,53,60
2022-12-31 11:45,25,0.79,23,32
2022-12-31 11:45,22,0.30,59,69
2022-12-31 11:40,24,0.93,19,32
2022-12-31 11:40,32,0.31,58,68
2022-12-31 11:35,38,0.75,24,35
2022-12-31 11:35,16,0.30,59,75
2022-12-31 11:30,30,0.69,26,42
2022-12-31 11:30,21,0.28,63,71
2022-12-31 11:25,33,0.79,23,35
2022-12-31 11:25,19,0.30,59,72
2022-12-31 11:20,21,1.05,17,28
2022-12-31 11:20,21,0.28,64,82
2022-12-31 11:15,25,0.63,29,50
2022-12-31 11:15,17,0.28,63,78
2022-12-31 11:10,32,0.76,24,35
2022-12-31 11:10,19,0.30,61,74
2022-12-31 11:05,21,0.62,29,43
2022-12-31 11:05,28,0.28,64,75
2022-12-31 11:00,21,0.99,18,31
2022-12-31 11:00,24,0.31,58,70
2022-12-31 10:55,21,1.02,18,33
2022-12-31 10:55,17,0.31,57,67
2022-12-31 10:50,24,0.77,23,35
2022-12-31 10:50,26,0.26,69,85
2022-12-31 10:45,17,1.01,18,32
2022-12-31 10:45,22,0.26,69,92
2022-12-31 10:40,32,0.80,22,35
2022-12-31 10:40,16,0.29,62,75
2022-12-31 10:35,26,0.91,20,30
2022-12-31 10:35,16,0.28,63,78
2022-12-31 10:30,17,0.85,21,37
2022-12-31 10:30,15,0.31,57,70
2022-12-31 10:25,20,0.80,22,33
2022-12-31 10:25,20,0.29,61,78
2022-12-31 10:20,34,0.83,22,35
2022-12-31 10:20,20,0.30,61,72
2022-12-31 10:15,31,0.72,25,35
2022-12-31 10:15,19,0.29,63,74
2022-12-31 10:10,19,1.08,17,28
2022-12-31 10:10,21,0.32,56,68
2022-12-31 10:05,25,0.72,25,38
2022-12-31 10:05,17,0.30,60,74
2022-12-31 10:00,26,0.84,21,37
2022-12-31 10:00,15,0.29,63,79
2022-12-31 09:55,25,0.62,29,44
2022-12-31 09:55,14,0.28,64,76
2022-12-31 09:50,17,1.01,18,29
2022-12-31 09:50,24,0.26,70,86
2022-12-31 09:45,11,0.72,25,45
2022-12-31 09:45,17,0.30,59,68
2022-12-31 09:40,18,0.84,21,41
2022-12-31 09:40,13,0.26,70,81
2022-12-31 09:35,9,0.50,36,51
2022-12-31 09:35,13,0.32,56,67
2022-12-31 09:30,18,0.80,23,39
2022-12-31 09:30,16,0.26,70,91
2022-12-31 09:25,18,0.85,21,30
2022-12-31 09:25,17,0.31,59,68
2022-12-31 09:20,17,0.95,19,35
2022-12-31 09:20,24,0.25,71,89
2022-12-31 09:15,17,1.06,17,28
2022-12-31 09:15,11,0.24,76,97
2022-12-31 09:10,12,1.38,13,27
2022-12-31 09:10,11,0.27,67,83
2022-12-31 09:05,13,0.89,20,36
2022-12-31 09:05,8,0.29,62,70
2022-12-31 09:00,23,0.79,23,40
2022-12-31 09:00,10,0.25,73,88
2022-12-31 08:55,14,1.12,16,26
2022-12-31 08:55,19,0.27,66,76
2022-12-31 08:50,11,1.34,13,27
2022-12-31 08:50,7,0.25,72,86
2022-12-31 08:45,12,0.73,25,41
2022-12-31 08:45,14,0.29,63,75
2022-12-31 08:40,7,0.60,30,55
2022-12-31 08:40,14,0.30,61,80
2022-12-31 08:35,15,0.90,20,37
2022-12-31 08:35,8,0.30,59,71
2022-12-31 08:30,12,0.53,34,59
2022-12-31 08:30,8,0.25,73,87
2022-12-31 08:25,13,1.06,17,37
2022-12-31 08:25,9,0.30,61,66
2022-12-31 08:20,30,0.85,21,41
2022-12-31 08:20,7,0.33,54,63
2022-12-31 08:15,10,1.50,12,23
2022-12-31 08:15,8,0.29,61,84
2022-12-31 08:10,7,0.63,28,45
2022-12-31 08:10,4,0.24,76,101
2022-12-31 08:05,12,1.26,14,28
2022-12-31 08:05,10,0.26,70,88
2022-12-31 08:00,8,0.85,21,35
2022-12-31 08:00,7,0.29,62,76
2022-12-31 07:55,12,1.19,15,26
2022-12-31 07:55,7,0.28,63,76
2022-12-31 07:50,8,0.67,27,35
2022-12-31 07:50,5,0.25,72,85
2022-12-31 07:45,4,0.82,22,47
2022-12-31 07:45,11,0.29,62,76
2022-12-31 07:40,12,0.74,24,38
2022-12-31 07:40,4,0.30,61,67
2022-12-31 07:35,6,0.70,26,45
2022-12-31 07:35,3,0.25,71,95
2022-12-31 07:30,7,1.01,18,29
2022-12-31 07:30,11,0.27,67,82
2022-12-31 07:25,11,0.97,19,40
2022-12-31 07:25,7,0.25,71,81
2022-12-31 07:20,7,0.98,18,31
2022-12-31 07:20,8,0.27,67,83
2022-12-31 07:15,8,0.89,20,37
2022-12-31 07:15,4,0.23,78,99
2022-12-31 07:10,14,1.02,18,33
2022-12-31 07:10,7,0.28,64,79
2022-12-31 07:05,7,0.88,20,36
2022-12-31 07:05,2,0.31,58,70
2022-12-31 07:00,6,0.76,24,31
2022-12-31 07:00,3,0.24,74,77
2022-12-31 06:55,5,0.51,36,53
2022-12-31 06:55,8,0.24,75,94
2022-12-31 06:50,4,0.45,40,65
2022-12-31 06:50,9,0.28,63,77
2022-12-31 06:45,1,0.00,0,0
2022-12-31 06:45,6,0.31,59,69
2022-12-31 06:40,3,1.01,18,19
2022-12-31 06:40,7,0.20,90,113
2022-12-31 06:35,3,1.31,14,20
2022-12-31 06:35,9,0.26,68,86
2022-12-31 06:30,2,0.00,0,0
2022-12-31 06:30,6,0.25,73,91
2022-12-31 06:25,4,2.15,8,15
2022-12-31 06:25,5,0.27,66,83
2022-12-31 06:20,7,2.20,8,18
2022-12-31 06:20,2,0.20,92,114
2022-12-31 06:15,5,0.91,20,27
2022-12-31 06:15,5,0.21,84,104
2022-12-31 06:10,8,0.88,20,20
2022-12-31 06:10,3,0.24,75,83
2022-12-31 06:05,2,1.07,17,17
2022-12-31 06:05,3,0.22,82,97
2022-12-31 06:00,2,0.59,31,57
2022-12-31 06:00,0,0.00,0,0
2022-12-31 05:55,19,0.50,36,61
2022-12-31 05:55,3,0.25,71,77
2022-12-31 05:50,5,0.73,25,37
2022-12-31 05:50,1,0.33,54,54
2022-12-31 05:45,5,1.11,16,30
2022-12-31 05:45,3,0.28,64,78
2022-12-31 05:40,5,0.98,18,26
2022-12-31 05:40,2,0.26,69,81
2022-12-31 05:35,4,1.03,17,17
2022-12-31 05:35,4,0.24,75,85
2022-12-31 05:30,2,0.77,23,23
2022-12-31 05:30,4,0.21,86,94
2022-12-31 05:25,4,0.80,23,23
2022-12-31 05:25,1,0.00,0,0
2022-12-31 05:20,4,0.72,25,41
2022-12-31 05:20,1,0.28,64,64
2022-12-31 05:15,5,0.83,22,44
2022-12-31 05:15,2,0.25,71,71
2022-12-31 05:10,5,1.35,13,24
2022-12-31 05:10,1,0.30,60,60
2022-12-31 05:05,2,0.67,27,31
2022-12-31 05:05,0,0.00,0,0
2022-12-31 05:00,1,0.50,36,36
2022-12-31 05:00,2,0.37,49,49
2022-12-31 04:55,3,1.01,18,21
2022-12-31 04:55,1,0.37,49,49
2022-12-31 04:50,3,1.00,18,25
2022-12-31 04:50,3,0.28,65,88
2022-12-31 04:45,3,0.76,24,31
2022-12-31 04:45,1,0.36,50,50
2022-12-31 04:40,2,0.79,23,26
2022-12-31 04:40,4,0.25,73,88
2022-12-31 04:35,4,0.50,36,73
2022-12-31 04:35,4,0.24,77,106
2022-12-31 04:30,1,0.00,0,0
2022-12-31 04:30,0,0.00,0,0
2022-12-31 04:25,3,0.76,24,31
2022-12-31 04:25,8,0.24,75,99
2022-12-31 04:20,5,0.86,21,35
2022-12-31 04:20,0,0.00,0,0
2022-12-31 04:15,3,0.38,48,48
2022-12-31 04:15,2,0.22,83,93
2022-12-31 04:10,1,1.37,13,13
2022-12-31 04:10,3,0.28,64,71
2022-12-31 04:05,1,0.00,0,0
2022-12-31 04:05,1,0.24,76,76
2022-12-31 04:00,1,0.63,29,31
2022-12-31 04:00,2,0.27,66,66
2022-12-31 03:55,4,0.96,19,24
2022-12-31 03:55,3,0.25,72,78
2022-12-31 03:50,5,0.59,31,45
2022-12-31 03:50,2,0.29,61,71
2022-12-31 03:45,4,0.46,39,51
2022-12-31 03:45,0,0.00,0,0
2022-12-31 03:40,4,0.97,19,40
2022-12-31 03:40,1,0.37,49,49
2022-12-31 03:35,4,0.47,38,62
2022-12-31 03:35,0,0.00,0,0
2022-12-31 03:30,5,0.50,36,56
2022-12-31 03:30,2,0.34,53,55
2022-12-31 03:25,0,0.00,0,0
2022-12-31 03:25,0,0.00,0,0
2022-12-31 03:20,5,1.09,16,21
2022-12-31 03:20,2,0.25,73,99
2022-12-31 03:15,3,0.67,27,34
2022-12-31 03:15,0,0.00,0,0
2022-12-31 03:10,6,0.46,39,57
2022-12-31 03:10,2,0.33,54,63
2022-12-31 03:05,6,0.89,20,33
2022-12-31 03:05,1,0.36,49,49
2022-12-31 03:00,0,0.00,0,0
2022-12-31 03:00,0,0.00,0,0
2022-12-31 02:55,5,0.43,42,74
2022-12-31 02:55,1,0.00,0,0
2022-12-31 02:50,5,1.07,17,36
2022-12-31 02:50,1,0.30,60,60
2022-12-31 02:45,4,0.60,30,40
2022-12-31 02:45,1,0.35,52,52
2022-12-31 02:40,3,1.32,14,18
2022-12-31 02:40,5,0.24,76,94
2022-12-31 02:35,7,0.62,29,59
2022-12-31 02:35,2,0.42,43,51
2022-12-31 02:30,2,0.64,28,44
2022-12-31 02:30,4,0.23,78,96
2022-12-31 02:25,6,0.64,28,51
2022-12-31 02:25,1,0.33,54,54
2022-12-31 02:20,2,0.47,39,65
2022-12-31 02:20,1,0.00,0,0
2022-12-31 02:15,7,1.49,12,20
2022-12-31 02:15,1,0.37,48,48
2022-12-31 02:10,5,2.26,8,8
2022-12-31 02:10,4,0.32,57,74
2022-12-31 02:05,3,0.33,54,63
2022-12-31 02:05,2,0.28,63,67
2022-12-31 02:00,3,0.62,29,33
2022-12-31 02:00,3,0.32,56,57
2022-12-31 01:55,5,0.45,40,63
2022-12-31 01:55,3,0.31,59,76
2022-12-31 01:50,10,1.22,15,24
2022-12-31 01:50,4,0.28,65,83
2022-12-31 01:45,6,0.53,34,42
2022-12-31 01:45,3,0.34,53,54
2022-12-31 01:40,7,0.61,29,50
2022-12-31 01:40,2,0.30,61,72
2022-12-31 01:35,10,1.00,18,33
2022-12-31 01:35,5,0.25,71,81
2022-12-31 01:30,7,1.32,14,29
2022-12-31 01:30,1,0.23,78,78
2022-12-31 01:25,10,0.64,28,50
2022-12-31 01:25,4,0.37,48,55
2022-12-31 01:20,6,0.87,21,34
2022-12-31 01:20,5,0.28,65,84
2022-12-31 01:15,2,0.60,30,43
2022-12-31 01:15,4,0.29,62,73
2022-12-31 01:10,9,0.82,22,43
2022-12-31 01:10,2,0.33,54,74
2022-12-31 01:05,12,2.03,9,9
2022-12-31 01:05,2,0.26,69,73
2022-12-31 01:00,9,0.63,29,49
2022-12-31 01:00,6,0.31,59,79
2022-12-31 00:55,8,0.66,27,41
2022-12-31 00:55,1,0.23,78,78
2022-12-31 00:50,34,0.93,19,34
2022-12-31 00:50,2,0.23,77,77
2022-12-31 00:45,12,0.79,23,38
2022-12-31 00:45,9,0.29,62,81
2022-12-31 00:40,9,0.77,23,35
2022-12-31 00:40,3,0.29,63,71
2022-12-31 00:35,12,0.91,20,34
2022-12-31 00:35,6,0.30,61,77
2022-12-31 00:30,10,0.61,30,44
2022-12-31 00:30,5,0.27,67,83
2022-12-31 00:25,9,1.05,17,30
2022-12-31 00:25,9,0.28,65,88
2022-12-31 00:20,9,1.00,18,34
2022-12-31 00:20,5,0.31,58,70
2022-12-31 00:15,8,1.10,16,28
2022-12-31 00:15,2,0.26,70,86
2022-12-31 00:10,17,0.79,23,41
2022-12-31 00:10,3,0.34,52,55
2022-12-31 00:05,12,0.96,19,31
2022-12-31 00:05,7,0.33,54,62
2022-12-31 00:00,17,0.81,22,40
2022-12-31 00:00,4,0.31,58,67
2022-12-30 23:55,9,0.49,37,44
2022-12-30 23:55,4,0.25,72,93
2022-12-30 23:50,5,0.79,23,42
2022-12-30 23:50,11,0.29,62,75
2022-12-30 23:45,17,1.14,16,29
2022-12-30 23:45,14,0.30,60,70
2022-12-30 23:40,10,0.85,21,27
2022-12-30 23:40,6,0.24,75,90
2022-12-30 23:35,14,1.12,16,33
2022-12-30 23:35,6,0.25,72,99
2022-12-30 23:30,15,0.63,29,42
2022-12-30 23:30,7,0.25,71,86
