Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 06:10,65,38.41,35,50
2023-03-20 06:10,29,41.96,30,48
2023-03-20 06:05,31,36.28,43,59
2023-03-20 06:05,32,36.88,31,50
2023-03-20 06:00,36,21.04,34,60
2023-03-20 06:00,23,28.70,33,48
2023-03-20 05:55,59,27.03,40,45
2023-03-20 05:55,19,30.72,34,50
2023-03-20 05:50,35,39.09,39,60
2023-03-20 05:50,12,33.60,35,60
2023-03-20 05:45,27,21.63,38,59
2023-03-20 05:45,26,39.45,33,44
2023-03-20 05:40,15,8.45,38,54
2023-03-20 05:40,19,15.27,38,60
2023-03-20 05:35,11,16.10,45,64
2023-03-20 05:35,14,19.22,36,57
2023-03-20 05:30,56,21.06,37,46
2023-03-20 05:30,18,35.74,39,58
2023-03-20 05:25,43,25.48,26,43
2023-03-20 05:25,17,30.82,31,54
2023-03-20 05:20,17,10.26,35,49
2023-03-20 05:20,10,10.75,34,58
2023-03-20 05:15,35,32.51,31,42
2023-03-20 05:15,16,29.51,41,70
2023-03-20 05:10,20,24.67,35,60
2023-03-20 05:10,11,24.09,31,48
2023-03-20 05:05,20,29.64,40,52
2023-03-20 05:05,9,12.13,40,50
2023-03-20 05:00,10,14.41,28,34
2023-03-20 05:00,6,15.36,40,51
2023-03-20 04:55,7,13.34,30,36
2023-03-20 04:55,43,28.61,27,44
2023-03-20 04:50,14,12.64,28,39
2023-03-20 04:50,6,25.06,36,51
2023-03-20 04:45,6,1.19,39,47
2023-03-20 04:45,3,13.76,25,34
2023-03-20 04:40,9,10.48,41,63
2023-03-20 04:40,5,18.30,30,41
2023-03-20 04:35,26,15.38,36,47
2023-03-20 04:35,38,22.48,40,60
2023-03-20 04:30,32,25.72,42,67
2023-03-20 04:30,6,25.16,46,64
2023-03-20 04:25,6,2.47,49,62
2023-03-20 04:25,4,2.39,62,75
2023-03-20 04:20,5,4.34,36,43
2023-03-20 04:20,18,14.04,29,48
2023-03-20 04:15,13,18.33,28,36
2023-03-20 04:15,7,15.01,29,45
2023-03-20 04:10,3,3.70,52,67
2023-03-20 04:10,2,3.77,69,99
2023-03-20 04:05,7,19.13,34,50
2023-03-20 04:05,9,24.36,42,59
2023-03-20 04:00,9,10.73,32,47
2023-03-20 04:00,12,20.10,36,55
2023-03-20 03:55,32,26.07,37,60
2023-03-20 03:55,10,28.69,46,62
2023-03-20 03:50,11,31.72,30,45
2023-03-20 03:50,60,43.27,36,50
2023-03-20 03:45,23,11.45,38,57
2023-03-20 03:45,5,13.13,55,77
2023-03-20 03:40,141,15.93,25,38
2023-03-20 03:40,7,16.86,41,64
2023-03-20 03:35,24,8.81,34,60
2023-03-20 03:35,7,24.95,48,80
2023-03-20 03:30,26,13.53,27,42
2023-03-20 03:30,4,8.38,30,47
2023-03-20 03:25,3,4.93,108,108
2023-03-20 03:25,3,13.46,34,43
2023-03-20 03:20,6,16.08,37,54
2023-03-20 03:20,4,15.87,41,42
2023-03-20 03:15,3,8.34,33,43
2023-03-20 03:15,4,9.27,35,44
2023-03-20 03:10,9,9.59,34,51
2023-03-20 03:10,4,4.50,49,63
2023-03-20 03:05,7,4.69,43,62
2023-03-20 03:05,4,2.53,64,92
2023-03-20 03:00,32,15.53,56,80
2023-03-20 03:00,11,9.13,52,80
2023-03-20 02:55,5,3.24,48,74
2023-03-20 02:55,5,4.18,49,70
2023-03-20 02:50,4,6.68,65,84
2023-03-20 02:50,9,13.23,44,63
2023-03-20 02:45,13,27.52,34,48
2023-03-20 02:45,7,14.67,45,64
2023-03-20 02:40,5,7.53,32,50
2023-03-20 02:40,13,22.32,32,60
2023-03-20 02:35,0,1.07,0,0
2023-03-20 02:35,4,3.23,60,84
2023-03-20 02:30,6,5.14,57,79
2023-03-20 02:30,3,9.81,55,79
2023-03-20 02:25,10,21.84,36,69
2023-03-20 02:25,9,14.67,57,77
2023-03-20 02:20,6,9.48,50,71
2023-03-20 02:20,7,11.06,45,67
2023-03-20 02:15,6,3.40,51,68
2023-03-20 02:15,9,4.25,49,64
2023-03-20 02:10,23,19.12,43,55
2023-03-20 02:10,12,22.91,47,75
2023-03-20 02:05,4,1.88,46,63
2023-03-20 02:05,6,4.12,47,68
2023-03-20 02:00,9,15.45,46,67
2023-03-20 02:00,7,21.71,54,75
2023-03-20 01:55,5,7.50,49,78
2023-03-20 01:55,10,18.02,31,49
2023-03-20 01:50,9,8.07,59,89
2023-03-20 01:50,9,9.74,60,84
2023-03-20 01:45,4,12.51,50,65
2023-03-20 01:45,11,16.52,64,90
2023-03-20 01:40,5,2.38,45,57
2023-03-20 01:40,6,3.55,58,75
2023-03-20 01:35,4,1.65,45,56
2023-03-20 01:35,7,7.67,58,87
2023-03-20 01:30,29,25.96,39,60
2023-03-20 01:30,10,37.22,41,67
2023-03-20 01:25,38,27.40,33,46
2023-03-20 01:25,10,24.71,67,96
2023-03-20 01:20,61,31.39,46,63
2023-03-20 01:20,14,34.69,49,73
2023-03-20 01:15,29,17.53,32,59
2023-03-20 01:15,16,23.83,47,75
2023-03-20 01:10,101,40.10,39,50
2023-03-20 01:10,15,42.97,33,57
2023-03-20 01:05,46,52.08,47,77
2023-03-20 01:05,17,46.06,56,90
2023-03-20 01:00,12,31.19,49,72
2023-03-20 01:00,10,19.29,50,68
2023-03-20 00:55,42,34.27,35,50
2023-03-20 00:55,48,24.61,36,56
2023-03-20 00:50,18,39.86,50,68
2023-03-20 00:50,12,41.34,40,66
2023-03-20 00:45,17,13.74,55,76
2023-03-20 00:45,9,13.75,70,89
2023-03-20 00:40,31,23.58,42,63
2023-03-20 00:40,10,11.69,59,82
2023-03-20 00:35,39,37.27,38,57
2023-03-20 00:35,30,36.32,29,49
2023-03-20 00:30,67,40.44,43,67
2023-03-20 00:30,25,45.67,44,69
2023-03-20 00:25,49,29.62,38,62
2023-03-20 00:25,21,46.36,48,74
2023-03-20 00:20,13,6.50,60,82
2023-03-20 00:20,19,9.71,61,82
2023-03-20 00:15,56,30.41,54,76
2023-03-20 00:15,37,28.44,44,70
2023-03-20 00:10,22,12.98,52,69
2023-03-20 00:10,19,22.92,55,75
2023-03-20 00:05,24,7.24,58,71
2023-03-20 00:05,17,10.44,58,75
2023-03-20 00:00,13,4.56,47,66
2023-03-20 00:00,27,13.80,46,68
2023-03-19 23:55,35,20.32,42,61
2023-03-19 23:55,39,35.70,31,48
2023-03-19 23:50,15,5.77,48,70
2023-03-19 23:50,16,15.34,51,70
2023-03-19 23:45,32,14.57,42,57
2023-03-19 23:45,39,24.49,32,45
2023-03-19 23:40,34,18.25,42,61
2023-03-19 23:40,17,27.85,47,71
2023-03-19 23:35,32,18.26,36,58
2023-03-19 23:35,26,26.38,41,68
2023-03-19 23:30,38,15.97,58,75
2023-03-19 23:30,27,18.91,43,60
2023-03-19 23:25,61,28.77,40,58
2023-03-19 23:25,34,34.45,32,53
2023-03-19 23:20,49,27.92,41,62
2023-03-19 23:20,30,40.80,39,63
2023-03-19 23:15,33,24.03,40,55
2023-03-19 23:15,27,31.01,56,77
2023-03-19 23:10,35,20.78,34,50
2023-03-19 23:10,28,25.07,38,55
2023-03-19 23:05,40,31.29,38,56
2023-03-19 23:05,32,34.02,36,61
2023-03-19 23:00,26,11.69,46,59
2023-03-19 23:00,33,26.61,47,65
2023-03-19 22:55,66,24.46,29,43
2023-03-19 22:55,26,25.99,39,59
2023-03-19 22:50,68,28.62,36,49
2023-03-19 22:50,26,25.52,27,37
2023-03-19 22:45,54,29.07,42,65
2023-03-19 22:45,69,47.81,55,76
2023-03-19 22:40,33,41.64,36,43
2023-03-19 22:40,30,48.97,36,53
2023-03-19 22:35,110,43.19,43,70
2023-03-19 22:35,39,43.61,36,56
2023-03-19 22:30,127,50.47,50,66
2023-03-19 22:30,29,42.39,41,63
2023-03-19 22:25,41,29.16,49,71
2023-03-19 22:25,43,43.08,54,73
2023-03-19 22:20,76,44.95,38,53
2023-03-19 22:20,69,48.19,35,50
2023-03-19 22:15,60,49.57,58,71
2023-03-19 22:15,73,56.90,54,75
2023-03-19 22:10,67,21.69,49,66
2023-03-19 22:10,39,25.33,56,73
2023-03-19 22:05,43,21.03,45,54
2023-03-19 22:05,34,23.08,52,66
2023-03-19 22:00,24,26.62,46,63
2023-03-19 22:00,26,31.99,36,52
2023-03-19 21:55,66,26.63,50,62
2023-03-19 21:55,38,19.36,52,67
2023-03-19 21:50,65,28.08,43,59
2023-03-19 21:50,35,27.46,36,47
2023-03-19 21:45,145,52.47,32,43
2023-03-19 21:45,76,53.23,36,46
2023-03-19 21:40,107,56.15,41,54
2023-03-19 21:40,59,54.70,43,62
2023-03-19 21:35,110,48.41,46,62
2023-03-19 21:35,41,57.29,44,67
2023-03-19 21:30,104,54.70,38,53
2023-03-19 21:30,53,51.98,42,58
2023-03-19 21:25,40,11.87,55,67
2023-03-19 21:25,35,25.67,54,68
2023-03-19 21:20,79,24.15,46,60
2023-03-19 21:20,45,31.90,47,61
2023-03-19 21:15,106,53.39,29,41
2023-03-19 21:15,57,49.56,41,60
2023-03-19 21:10,97,34.37,46,64
2023-03-19 21:10,64,33.28,46,64
2023-03-19 21:05,104,42.37,39,58
2023-03-19 21:05,54,48.05,34,46
2023-03-19 21:00,167,60.60,47,62
2023-03-19 21:00,58,65.70,43,59
2023-03-19 20:55,56,40.01,41,53
2023-03-19 20:55,44,42.63,47,61
2023-03-19 20:50,162,53.94,35,48
2023-03-19 20:50,66,54.56,42,58
2023-03-19 20:45,93,39.61,40,52
2023-03-19 20:45,57,57.00,39,52
2023-03-19 20:40,83,48.62,46,60
2023-03-19 20:40,53,47.06,36,55
2023-03-19 20:35,82,48.94,45,57
2023-03-19 20:35,74,51.98,42,60
2023-03-19 20:30,69,54.03,42,56
2023-03-19 20:30,50,54.15,46,65
2023-03-19 20:25,75,38.73,49,61
2023-03-19 20:25,74,51.15,48,65
2023-03-19 20:20,99,52.44,40,56
2023-03-19 20:20,98,59.13,36,51
2023-03-19 20:15,94,71.99,41,56
2023-03-19 20:15,71,62.88,39,51
2023-03-19 20:10,97,59.37,31,40
2023-03-19 20:10,68,62.13,35,47
2023-03-19 20:05,77,30.61,50,70
2023-03-19 20:05,39,35.34,48,64
2023-03-19 20:00,81,26.37,45,54
2023-03-19 20:00,58,32.20,42,55
2023-03-19 19:55,68,52.81,38,49
2023-03-19 19:55,75,53.41,39,53
2023-03-19 19:50,86,52.73,43,55
2023-03-19 19:50,50,56.74,44,57
2023-03-19 19:45,77,35.47,35,47
2023-03-19 19:45,54,54.48,36,47
2023-03-19 19:40,80,53.01,44,67
2023-03-19 19:40,46,59.18,39,55
2023-03-19 19:35,136,53.77,38,48
2023-03-19 19:35,62,54.72,42,61
2023-03-19 19:30,70,47.88,39,53
2023-03-19 19:30,51,75.32,42,63
2023-03-19 19:25,67,41.77,36,45
2023-03-19 19:25,63,51.83,35,46
2023-03-19 19:20,73,42.91,44,59
2023-03-19 19:20,46,51.79,43,61
2023-03-19 19:15,62,36.92,35,44
2023-03-19 19:15,46,47.85,32,44
2023-03-19 19:10,101,58.54,42,58
2023-03-19 19:10,65,66.37,42,57
2023-03-19 19:05,183,77.21,29,57
2023-03-19 19:05,65,70.73,28,33
2023-03-19 19:00,77,60.60,37,51
2023-03-19 19:00,57,64.27,41,58
2023-03-19 18:55,87,58.05,43,58
2023-03-19 18:55,70,50.78,41,56
2023-03-19 18:50,136,49.04,35,42
2023-03-19 18:50,62,50.61,33,43
2023-03-19 18:45,80,57.97,31,43
2023-03-19 18:45,55,60.68,25,40
2023-03-19 18:40,64,44.72,32,41
2023-03-19 18:40,73,57.37,48,61
2023-03-19 18:35,62,36.87,44,64
2023-03-19 18:35,48,69.87,35,57
2023-03-19 18:30,148,65.40,32,41
2023-03-19 18:30,68,73.77,24,36
2023-03-19 18:25,76,71.31,29,43
2023-03-19 18:25,73,81.17,22,31
2023-03-19 18:20,89,65.67,29,34
2023-03-19 18:20,80,85.00,22,31
2023-03-19 18:15,130,66.25,33,49
2023-03-19 18:15,101,71.63,36,53
2023-03-19 18:10,94,59.91,29,43
2023-03-19 18:10,97,74.69,33,40
2023-03-19 18:05,90,54.71,42,70
2023-03-19 18:05,58,58.62,34,45
2023-03-19 18:00,77,47.33,48,62
2023-03-19 18:00,54,54.31,47,64
2023-03-19 17:55,125,62.76,30,39
2023-03-19 17:55,70,71.93,26,42
2023-03-19 17:50,91,59.47,29,42
2023-03-19 17:50,59,46.72,34,46
2023-03-19 17:45,86,64.69,38,59
2023-03-19 17:45,88,67.37,36,64
2023-03-19 17:40,86,68.67,23,34
2023-03-19 17:40,123,81.33,27,36
2023-03-19 17:35,46,45.27,38,52
2023-03-19 17:35,55,56.13,36,51
2023-03-19 17:30,53,31.46,41,56
2023-03-19 17:30,52,55.47,43,58
2023-03-19 17:25,96,48.44,35,45
2023-03-19 17:25,52,56.71,34,44
2023-03-19 17:20,63,50.13,45,60
2023-03-19 17:20,91,63.80,45,62
2023-03-19 17:15,58,57.16,39,50
2023-03-19 17:15,78,64.46,38,49
2023-03-19 17:10,61,68.64,28,53
2023-03-19 17:10,65,46.63,34,46
2023-03-19 17:05,78,54.28,31,43
2023-03-19 17:05,80,50.04,34,44
2023-03-19 17:00,61,48.52,50,66
2023-03-19 17:00,80,57.62,47,64
2023-03-19 16:55,104,74.37,23,30
2023-03-19 16:55,91,79.76,25,37
2023-03-19 16:50,118,66.64,37,53
2023-03-19 16:50,98,65.82,36,52
2023-03-19 16:45,78,53.89,52,67
2023-03-19 16:45,56,55.16,46,64
2023-03-19 16:40,68,57.80,31,44
2023-03-19 16:40,82,59.78,31,42
2023-03-19 16:35,49,55.70,40,61
2023-03-19 16:35,51,61.05,41,57
2023-03-19 16:30,48,49.92,41,55
2023-03-19 16:30,60,52.77,39,56
2023-03-19 16:25,70,54.40,32,50
2023-03-19 16:25,69,61.55,38,55
2023-03-19 16:20,53,42.09,42,60
2023-03-19 16:20,64,65.25,38,54
2023-03-19 16:15,73,68.35,36,53
2023-03-19 16:15,90,80.48,36,43
2023-03-19 16:10,105,58.00,36,54
2023-03-19 16:10,88,66.73,37,44
2023-03-19 16:05,88,68.57,36,50
2023-03-19 16:05,77,70.01,40,54
2023-03-19 16:00,91,79.09,29,37
2023-03-19 16:00,74,77.35,28,42
2023-03-19 15:55,86,61.64,39,46
2023-03-19 15:55,133,64.10,35,49
2023-03-19 15:50,54,50.93,47,62
2023-03-19 15:50,56,55.61,47,62
2023-03-19 15:45,42,20.24,41,55
2023-03-19 15:45,49,27.92,39,48
2023-03-19 15:40,86,54.95,42,55
2023-03-19 15:40,59,65.19,38,56
2023-03-19 15:35,55,38.29,45,61
2023-03-19 15:35,60,50.88,47,64
2023-03-19 15:30,93,52.07,39,53
2023-03-19 15:30,67,61.59,40,56
2023-03-19 15:25,104,45.06,42,56
2023-03-19 15:25,60,49.19,42,55
2023-03-19 15:20,81,41.55,31,42
2023-03-19 15:20,74,46.44,33,46
2023-03-19 15:15,75,59.25,40,53
2023-03-19 15:15,51,48.86,38,58
2023-03-19 15:10,83,60.15,33,43
2023-03-19 15:10,58,64.48,37,52
2023-03-19 15:05,64,64.39,29,38
2023-03-19 15:05,56,69.63,30,43
2023-03-19 15:00,44,60.83,51,69
2023-03-19 15:00,35,45.49,50,67
2023-03-19 14:55,120,69.43,39,54
2023-03-19 14:55,96,74.95,44,62
2023-03-19 14:50,56,75.14,32,44
2023-03-19 14:50,134,80.49,31,37
2023-03-19 14:45,76,40.71,44,56
2023-03-19 14:45,65,52.15,48,60
2023-03-19 14:40,89,47.68,33,43
2023-03-19 14:40,69,46.44,30,46
2023-03-19 14:35,96,55.51,35,50
2023-03-19 14:35,59,62.90,33,45
2023-03-19 14:30,47,50.29,44,62
2023-03-19 14:30,57,67.07,40,59
2023-03-19 14:25,76,43.39,34,46
2023-03-19 14:25,69,61.97,41,57
2023-03-19 14:20,50,44.11,43,63
2023-03-19 14:20,76,66.04,41,60
2023-03-19 14:15,62,39.83,47,64
2023-03-19 14:15,62,46.57,41,60
2023-03-19 14:10,125,57.37,45,60
2023-03-19 14:10,76,67.14,40,57
2023-03-19 14:05,64,66.46,34,42
2023-03-19 14:05,61,71.68,37,47
2023-03-19 14:00,78,64.93,33,44
2023-03-19 14:00,68,77.71,26,38
2023-03-19 13:55,97,53.94,41,52
2023-03-19 13:55,71,73.95,30,37
2023-03-19 13:50,56,72.51,26,32
2023-03-19 13:50,85,81.66,23,28
2023-03-19 13:45,98,50.80,32,45
2023-03-19 13:45,65,53.07,38,49
2023-03-19 13:40,123,63.31,42,59
2023-03-19 13:40,73,71.44,27,39
2023-03-19 13:35,135,77.45,28,32
2023-03-19 13:35,65,80.85,28,38
2023-03-19 13:30,75,67.52,34,45
2023-03-19 13:30,80,80.71,30,41
2023-03-19 13:25,51,59.30,34,50
2023-03-19 13:25,62,63.91,40,48
2023-03-19 13:20,70,60.56,38,61
2023-03-19 13:20,79,76.01,28,42
2023-03-19 13:15,68,70.67,32,40
2023-03-19 13:15,78,83.38,21,33
2023-03-19 13:10,79,60.86,41,57
2023-03-19 13:10,74,68.43,34,48
2023-03-19 13:05,76,61.73,35,46
2023-03-19 13:05,111,76.94,24,39
2023-03-19 13:00,122,66.44,39,49
2023-03-19 13:00,106,65.56,31,41
2023-03-19 12:55,56,52.25,45,66
2023-03-19 12:55,74,66.45,47,67
2023-03-19 12:50,82,51.74,39,54
2023-03-19 12:50,64,57.94,41,54
2023-03-19 12:45,84,49.01,45,54
2023-03-19 12:45,68,61.56,39,55
2023-03-19 12:40,70,44.10,43,58
2023-03-19 12:40,51,57.29,42,62
2023-03-19 12:35,63,40.51,42,57
2023-03-19 12:35,66,58.12,44,56
2023-03-19 12:30,58,38.72,41,59
2023-03-19 12:30,105,55.96,43,58
2023-03-19 12:25,48,28.70,35,46
2023-03-19 12:25,57,52.93,34,46
2023-03-19 12:20,87,46.33,38,49
2023-03-19 12:20,66,49.90,43,55
2023-03-19 12:15,73,58.64,37,49
2023-03-19 12:15,68,64.08,41,57
2023-03-19 12:10,76,64.36,35,45
2023-03-19 12:10,70,69.73,38,57
2023-03-19 12:05,41,22.76,50,63
2023-03-19 12:05,83,51.92,49,71
2023-03-19 12:00,71,30.52,37,44
2023-03-19 12:00,69,45.27,36,49
2023-03-19 11:55,107,47.91,34,42
2023-03-19 11:55,108,55.06,40,56
2023-03-19 11:50,51,58.55,38,49
2023-03-19 11:50,76,63.28,47,68
2023-03-19 11:45,65,46.91,41,62
2023-03-19 11:45,75,59.47,41,54
2023-03-19 11:40,66,58.54,40,56
2023-03-19 11:40,50,63.10,42,55
2023-03-19 11:35,68,77.04,37,51
2023-03-19 11:35,85,74.00,31,44
2023-03-19 11:30,78,62.76,39,53
2023-03-19 11:30,77,68.84,30,41
2023-03-19 11:25,83,42.26,35,50
2023-03-19 11:25,69,55.15,42,58
2023-03-19 11:20,77,44.49,40,58
2023-03-19 11:20,90,39.75,42,56
2023-03-19 11:15,82,40.67,38,53
2023-03-19 11:15,45,43.79,37,54
2023-03-19 11:10,54,38.96,42,61
2023-03-19 11:10,55,63.16,40,57
2023-03-19 11:05,68,51.20,41,54
2023-03-19 11:05,64,61.90,42,52
2023-03-19 11:00,95,64.39,36,48
2023-03-19 11:00,70,62.37,40,56
2023-03-19 10:55,41,27.92,50,66
2023-03-19 10:55,39,32.71,47,61
2023-03-19 10:50,65,35.90,37,49
2023-03-19 10:50,52,38.79,47,62
2023-03-19 10:45,58,41.43,39,55
2023-03-19 10:45,75,48.25,39,50
2023-03-19 10:40,92,59.94,38,51
2023-03-19 10:40,81,64.89,39,56
2023-03-19 10:35,67,47.61,43,59
2023-03-19 10:35,74,53.22,40,56
2023-03-19 10:30,66,58.24,43,58
2023-03-19 10:30,41,59.58,45,69
2023-03-19 10:25,61,43.05,43,54
2023-03-19 10:25,54,43.70,53,65
2023-03-19 10:20,67,53.22,40,52
2023-03-19 10:20,87,57.58,41,55
2023-03-19 10:15,42,19.63,48,59
2023-03-19 10:15,52,23.23,53,67
2023-03-19 10:10,52,34.55,34,42
2023-03-19 10:10,48,43.03,37,54
2023-03-19 10:05,52,35.65,39,55
2023-03-19 10:05,100,49.53,40,56
2023-03-19 10:00,84,34.20,45,62
2023-03-19 10:00,91,53.80,40,57
2023-03-19 09:55,34,39.20,41,63
2023-03-19 09:55,49,48.35,51,77
2023-03-19 09:50,38,36.89,52,69
2023-03-19 09:50,46,36.21,56,69
2023-03-19 09:45,52,37.75,39,48
2023-03-19 09:45,59,42.96,43,55
2023-03-19 09:40,40,42.70,47,58
2023-03-19 09:40,47,50.77,45,57
2023-03-19 09:35,64,26.54,41,51
2023-03-19 09:35,54,37.52,45,66
2023-03-19 09:30,108,47.87,37,45
2023-03-19 09:30,71,58.64,43,64
2023-03-19 09:25,108,55.21,45,60
2023-03-19 09:25,83,55.28,45,59
2023-03-19 09:20,34,44.59,37,43
2023-03-19 09:20,37,37.81,33,56
2023-03-19 09:15,26,23.03,55,71
2023-03-19 09:15,28,12.55,61,76
2023-03-19 09:10,56,49.07,58,76
2023-03-19 09:10,41,53.48,54,70
2023-03-19 09:05,142,47.64,42,62
2023-03-19 09:05,57,54.23,43,62
2023-03-19 09:00,37,12.88,55,65
2023-03-19 09:00,46,32.60,49,67
2023-03-19 08:55,41,20.41,53,63
2023-03-19 08:55,38,21.90,55,69
2023-03-19 08:50,62,23.05,36,52
2023-03-19 08:50,51,34.81,38,56
2023-03-19 08:45,82,27.27,47,68
2023-03-19 08:45,41,42.43,46,71
2023-03-19 08:40,34,18.51,49,62
2023-03-19 08:40,33,24.26,49,65
2023-03-19 08:35,74,38.02,32,47
2023-03-19 08:35,38,43.66,34,52
2023-03-19 08:30,50,42.87,36,44
2023-03-19 08:30,50,57.71,41,60
2023-03-19 08:25,31,32.78,38,57
2023-03-19 08:25,42,49.20,41,61
2023-03-19 08:20,45,35.35,37,60
2023-03-19 08:20,31,37.40,44,56
2023-03-19 08:15,43,46.24,56,75
2023-03-19 08:15,36,48.81,49,75
2023-03-19 08:10,25,14.05,55,75
2023-03-19 08:10,70,43.79,54,78
2023-03-19 08:05,62,35.46,51,77
2023-03-19 08:05,30,38.14,37,62
2023-03-19 08:00,43,39.67,43,66
2023-03-19 08:00,34,42.58,57,75
2023-03-19 07:55,31,21.59,59,71
2023-03-19 07:55,20,23.59,55,68
2023-03-19 07:50,28,24.41,49,71
2023-03-19 07:50,19,30.79,38,53
2023-03-19 07:45,33,23.75,56,65
2023-03-19 07:45,28,34.07,54,68
2023-03-19 07:40,18,5.84,51,62
2023-03-19 07:40,15,8.06,56,62
2023-03-19 07:35,41,30.70,43,60
2023-03-19 07:35,25,25.75,43,60
2023-03-19 07:30,33,11.53,49,63
2023-03-19 07:30,19,14.26,48,65
2023-03-19 07:25,35,35.35,44,62
2023-03-19 07:25,26,35.44,51,76
2023-03-19 07:20,33,11.69,37,53
2023-03-19 07:20,12,17.84,35,52
2023-03-19 07:15,26,11.62,38,51
2023-03-19 07:15,24,15.70,41,58
2023-03-19 07:10,30,19.93,48,64
2023-03-19 07:10,15,19.39,57,71
2023-03-19 07:05,26,15.06,46,64
2023-03-19 07:05,15,13.29,55,64
2023-03-19 07:00,25,20.88,30,41
2023-03-19 07:00,18,18.56,36,54
2023-03-19 06:55,16,10.82,42,62
2023-03-19 06:55,24,12.42,51,64
2023-03-19 06:50,28,15.51,43,69
2023-03-19 06:50,11,10.30,45,60
2023-03-19 06:45,27,15.52,38,59
2023-03-19 06:45,27,23.22,36,55
2023-03-19 06:40,20,23.05,39,60
2023-03-19 06:40,18,29.73,46,66
2023-03-19 06:35,36,17.19,47,58
2023-03-19 06:35,27,31.27,46,58
2023-03-19 06:30,5,3.04,44,50
2023-03-19 06:30,12,10.09,39,55
