Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-19 21:30,27,10.06,30,36
2023-03-19 21:25,22,6.23,32,38
2023-03-19 21:20,19,6.92,31,35
2023-03-19 21:15,11,3.98,31,38
2023-03-19 21:05,22,8.10,30,36
2023-03-19 21:00,15,7.10,31,32
2023-03-19 20:55,28,10.03,32,37
2023-03-19 20:50,25,27.04,31,32
2023-03-19 20:45,19,7.02,30,35
2023-03-19 20:35,16,7.54,28,31
2023-03-19 20:30,30,11.67,29,34
2023-03-19 20:25,19,11.33,31,44
2023-03-19 20:20,19,11.64,31,35
2023-03-19 20:15,25,14.00,31,36
2023-03-19 20:05,17,12.34,34,36
2023-03-19 20:00,18,11.79,35,42
2023-03-19 19:55,33,13.72,31,38
2023-03-19 19:50,23,11.99,32,37
2023-03-19 19:45,24,11.41,34,41
2023-03-19 19:35,26,13.73,30,35
2023-03-19 19:30,22,12.01,30,35
2023-03-19 19:25,23,32.43,30,36
2023-03-19 19:20,25,9.81,31,37
2023-03-19 19:15,27,8.19,31,37
2023-03-19 19:05,27,7.66,31,36
2023-03-19 19:00,30,8.00,30,33
2023-03-19 18:55,21,4.95,34,39
2023-03-19 18:50,33,13.42,27,32
2023-03-19 18:45,27,9.31,31,35
2023-03-19 18:35,22,21.06,29,36
2023-03-19 18:30,24,100.00,33,39
2023-03-19 18:25,31,100.00,33,42
2023-03-19 18:20,28,100.00,31,36
2023-03-19 18:15,19,100.00,32,38
2023-03-19 18:05,28,28.93,33,38
2023-03-19 18:00,33,9.41,31,37
2023-03-19 17:55,37,11.96,32,37
2023-03-19 17:50,38,12.48,31,36
2023-03-19 17:45,31,13.09,33,38
2023-03-19 17:35,32,27.43,33,37
2023-03-19 17:30,26,67.95,32,39
2023-03-19 17:25,24,56.98,29,36
2023-03-19 17:20,24,42.90,35,40
2023-03-19 17:15,41,26.74,32,36
2023-03-19 17:05,31,37.85,30,37
2023-03-19 17:00,37,19.08,34,38
2023-03-19 16:55,34,29.21,32,39
2023-03-19 16:50,35,30.88,32,37
2023-03-19 16:45,39,43.62,30,36
2023-03-19 16:35,19,66.76,32,38
2023-03-19 16:30,24,63.50,30,36
2023-03-19 16:25,33,63.38,29,32
2023-03-19 16:20,33,14.99,31,40
2023-03-19 16:15,50,11.35,29,36
2023-03-19 16:05,29,7.12,34,40
2023-03-19 16:00,22,5.34,34,39
2023-03-19 15:55,40,7.62,33,38
2023-03-19 15:50,37,30.86,31,36
2023-03-19 15:45,37,38.59,32,38
2023-03-19 15:35,32,8.67,33,38
2023-03-19 15:30,27,6.32,30,36
2023-03-19 15:25,29,8.10,29,36
2023-03-19 15:20,30,9.41,31,37
2023-03-19 15:15,23,7.94,33,40
2023-03-19 15:05,32,31.94,32,38
2023-03-19 15:00,31,67.67,32,35
2023-03-19 14:55,36,63.83,32,38
2023-03-19 14:50,30,58.59,32,35
2023-03-19 14:45,32,50.55,34,41
2023-03-19 14:35,38,54.03,33,40
2023-03-19 14:30,28,36.17,31,40
2023-03-19 14:25,42,13.67,33,37
2023-03-19 14:20,16,24.00,32,38
2023-03-19 14:15,28,26.18,30,36
2023-03-19 14:05,36,19.83,31,35
2023-03-19 14:00,30,39.69,35,40
2023-03-19 13:55,42,35.82,32,36
2023-03-19 13:50,29,32.69,30,33
2023-03-19 13:45,33,38.88,34,39
2023-03-19 13:35,21,22.91,33,36
2023-03-19 13:30,26,50.61,32,38
2023-03-19 13:25,36,55.85,30,34
2023-03-19 13:20,36,63.49,32,38
2023-03-19 13:15,26,47.67,33,37
2023-03-19 13:05,27,36.72,32,36
2023-03-19 13:00,25,35.76,30,34
2023-03-19 12:55,28,33.26,33,36
2023-03-19 12:50,24,21.74,35,39
2023-03-19 12:45,44,29.66,32,36
2023-03-19 12:35,38,31.15,30,35
2023-03-19 12:30,29,31.88,31,37
2023-03-19 12:25,28,17.77,32,36
2023-03-19 12:20,27,33.88,32,38
2023-03-19 12:15,26,31.31,32,35
2023-03-19 12:05,20,24.46,34,42
2023-03-19 12:00,27,12.99,30,36
2023-03-19 11:55,25,7.01,26,35
2023-03-19 11:50,36,9.43,28,32
2023-03-19 11:45,37,8.47,32,35
2023-03-19 11:35,27,8.90,32,37
2023-03-19 11:30,30,8.59,30,33
2023-03-19 11:25,33,8.35,31,36
2023-03-19 11:20,22,5.53,32,36
2023-03-19 11:15,30,16.14,32,37
2023-03-19 11:05,28,33.01,33,38
2023-03-19 11:00,34,37.60,31,35
2023-03-19 10:55,25,29.50,32,37
2023-03-19 10:50,19,27.84,33,37
2023-03-19 10:45,24,23.01,35,42
2023-03-19 10:35,26,24.62,33,39
2023-03-19 10:30,26,28.26,32,36
2023-03-19 10:25,22,27.22,33,39
2023-03-19 10:20,19,20.97,33,40
2023-03-19 10:15,25,14.22,33,40
2023-03-19 10:05,18,26.22,32,37
2023-03-19 10:00,19,34.87,19,23
2023-03-19 09:55,32,11.26,33,37
2023-03-19 09:50,30,12.93,28,32
2023-03-19 09:45,24,28.89,31,36
2023-03-19 09:35,20,9.61,33,37
2023-03-19 09:30,23,12.67,33,39
2023-03-19 09:25,26,23.11,30,34
2023-03-19 09:20,21,21.36,33,39
2023-03-19 09:15,20,30.59,27,32
2023-03-19 09:05,18,6.30,30,34
2023-03-19 09:00,20,5.18,30,35
2023-03-19 08:55,22,6.36,32,37
2023-03-19 08:50,20,7.38,28,36
2023-03-19 08:45,29,7.91,31,37
2023-03-19 08:35,20,5.45,31,36
2023-03-19 08:30,13,4.34,34,46
2023-03-19 08:25,14,3.84,34,41
2023-03-19 08:20,14,3.76,35,43
2023-03-19 08:15,27,5.38,35,40
2023-03-19 08:05,14,3.88,34,38
2023-03-19 08:00,12,2.35,37,42
2023-03-19 07:55,21,4.72,34,43
2023-03-19 07:50,8,2.34,39,45
2023-03-19 07:45,10,3.50,32,40
2023-03-19 07:35,15,3.87,35,41
2023-03-19 07:30,14,3.98,31,37
2023-03-19 07:25,12,2.48,36,41
2023-03-19 07:20,11,3.19,34,39
2023-03-19 07:15,10,4.41,32,37
2023-03-19 07:05,6,1.72,36,41
2023-03-19 07:00,8,2.13,34,37
2023-03-19 06:55,12,3.51,30,36
2023-03-19 06:50,14,3.65,31,36
2023-03-19 06:45,10,2.28,29,35
2023-03-19 06:35,7,8.85,34,43
2023-03-19 06:30,6,40.34,36,48
2023-03-19 06:25,10,12.57,37,46
2023-03-19 06:20,7,3.42,31,34
2023-03-19 06:15,8,1.75,30,30
2023-03-19 06:05,6,1.39,31,33
2023-03-19 06:00,4,1.07,0,0
2023-03-19 05:55,5,1.26,29,33
2023-03-19 05:50,3,1.14,38,42
2023-03-19 05:45,6,1.19,0,0
2023-03-19 05:35,5,1.37,28,34
2023-03-19 05:30,4,1.17,40,50
2023-03-19 05:25,4,1.10,29,36
2023-03-19 05:20,7,2.05,42,47
2023-03-19 05:15,5,1.29,30,35
2023-03-19 05:05,3,0.86,31,33
2023-03-19 05:00,4,0.89,35,37
2023-03-19 04:55,3,0.95,32,43
2023-03-19 04:50,4,0.78,23,23
2023-03-19 04:45,3,1.39,0,0
2023-03-19 04:35,3,0.60,38,41
2023-03-19 04:30,7,1.73,34,37
2023-03-19 04:25,5,1.88,30,39
2023-03-19 04:20,5,1.50,31,33
2023-03-19 04:15,5,1.33,36,52
2023-03-19 04:05,4,0.78,36,36
2023-03-19 04:00,6,1.57,29,34
2023-03-19 03:55,2,0.54,23,23
2023-03-19 03:50,6,1.15,31,36
2023-03-19 03:45,7,1.95,29,35
2023-03-19 03:35,5,1.56,28,28
2023-03-19 03:30,7,1.40,29,37
2023-03-19 03:25,6,1.78,34,41
2023-03-19 03:20,5,1.41,0,0
2023-03-19 03:15,1,0.34,0,0
2023-03-19 03:05,6,1.07,32,39
2023-03-19 03:00,7,1.28,39,44
2023-03-19 02:55,4,1.23,33,36
2023-03-19 02:50,5,1.04,34,36
2023-03-19 02:45,4,0.96,27,31
2023-03-19 02:35,8,2.97,27,40
2023-03-19 02:30,4,1.06,20,20
2023-03-19 02:25,3,0.86,33,42
2023-03-19 02:20,9,2.45,28,42
2023-03-19 02:15,3,1.56,38,40
2023-03-19 02:05,4,0.92,32,40
2023-03-19 02:00,8,1.72,23,26
2023-03-19 01:55,8,2.51,26,34
2023-03-19 01:50,1,0.34,30,30
2023-03-19 01:45,11,2.53,33,37
2023-03-19 01:35,3,0.94,33,37
2023-03-19 01:30,5,1.40,31,39
2023-03-19 01:25,3,1.23,26,26
2023-03-19 01:20,7,7.56,27,28
2023-03-19 01:15,10,2.57,34,42
2023-03-19 01:05,8,29.66,26,32
2023-03-19 01:00,10,38.23,29,30
2023-03-19 00:55,9,31.05,28,33
2023-03-19 00:50,11,31.49,35,43
2023-03-19 00:45,9,3.34,30,35
2023-03-19 00:35,12,2.63,32,36
2023-03-19 00:30,9,2.21,31,36
2023-03-19 00:25,5,1.42,30,30
2023-03-19 00:20,10,3.03,29,34
2023-03-19 00:15,8,2.51,29,39
2023-03-19 00:05,7,1.90,25,25
2023-03-19 00:00,12,18.91,34,41
2023-03-18 23:55,12,80.23,30,37
2023-03-18 23:50,11,84.38,13,28
2023-03-18 23:45,14,58.09,29,37
2023-03-18 23:35,12,41.88,37,46
2023-03-18 23:30,13,20.57,32,38
2023-03-18 23:25,13,4.01,38,43
2023-03-18 23:20,11,3.57,34,38
2023-03-18 23:15,17,4.47,29,33
2023-03-18 23:05,7,2.40,33,40
2023-03-18 23:00,11,4.04,29,32
2023-03-18 22:55,14,4.15,35,40
2023-03-18 22:50,14,4.32,36,42
2023-03-18 22:45,11,4.14,34,38
2023-03-18 22:35,20,5.98,32,35
2023-03-18 22:30,16,4.69,32,37
2023-03-18 22:25,15,8.71,34,40
2023-03-18 22:20,17,5.24,32,37
2023-03-18 22:15,19,4.77,34,38
2023-03-18 22:05,13,5.05,33,39
2023-03-18 22:00,17,4.70,34,39
2023-03-18 21:55,17,5.33,33,37
2023-03-18 21:50,9,11.26,30,41
2023-03-18 21:45,23,32.65,30,37
2023-03-18 21:35,20,17.71,36,44
2023-03-18 21:30,28,34.17,28,38
2023-03-18 21:25,18,21.65,33,40
2023-03-18 21:20,16,26.45,30,35
2023-03-18 21:15,14,15.50,36,41
2023-03-18 21:05,24,69.17,30,36
2023-03-18 21:00,27,74.04,27,31
2023-03-18 20:55,19,53.30,32,39
2023-03-18 20:50,15,54.65,31,36
2023-03-18 20:45,30,59.05,32,36
2023-03-18 20:35,22,68.99,29,35
2023-03-18 20:30,18,13.52,30,34
2023-03-18 20:25,24,27.68,33,37
2023-03-18 20:20,24,36.62,31,36
2023-03-18 20:15,29,66.72,31,35
2023-03-18 20:05,28,68.32,31,35
2023-03-18 20:00,21,79.52,32,35
2023-03-18 19:55,27,62.05,32,36
2023-03-18 19:50,22,48.91,30,33
2023-03-18 19:45,27,10.22,33,38
2023-03-18 19:35,28,9.47,26,35
2023-03-18 19:30,24,8.81,28,36
2023-03-18 19:25,28,9.40,31,36
2023-03-18 19:20,36,10.39,30,34
2023-03-18 19:15,34,13.67,30,37
2023-03-18 19:05,33,10.66,30,35
2023-03-18 19:00,29,9.23,28,31
2023-03-18 18:55,18,5.92,32,35
2023-03-18 18:50,26,7.09,31,34
2023-03-18 18:45,27,6.85,32,36
2023-03-18 18:35,24,7.21,31,36
2023-03-18 18:30,31,11.01,30,39
2023-03-18 18:25,30,8.35,32,38
2023-03-18 18:20,26,6.80,34,40
2023-03-18 18:15,25,6.90,33,37
2023-03-18 18:05,31,8.34,32,36
2023-03-18 18:00,31,9.62,33,42
2023-03-18 17:55,28,8.21,29,34
2023-03-18 17:50,29,8.48,34,38
2023-03-18 17:45,19,4.76,34,40
2023-03-18 17:35,32,8.38,32,35
2023-03-18 17:30,28,12.09,34,40
2023-03-18 17:25,20,6.39,31,38
2023-03-18 17:20,32,7.97,34,42
2023-03-18 17:15,25,6.23,33,37
2023-03-18 17:05,28,11.01,30,36
2023-03-18 17:00,35,11.58,32,36
2023-03-18 16:55,38,21.60,32,39
2023-03-18 16:50,29,9.43,33,38
2023-03-18 16:45,27,8.59,30,35
2023-03-18 16:35,27,8.57,31,35
2023-03-18 16:30,26,11.95,32,35
2023-03-18 16:25,24,7.76,32,37
2023-03-18 16:20,32,10.59,28,32
2023-03-18 16:15,38,85.85,29,33
2023-03-18 16:05,38,100.00,33,42
2023-03-18 16:00,29,99.98,32,36
2023-03-18 15:55,27,100.00,32,43
2023-03-18 15:50,40,24.72,32,36
2023-03-18 15:45,39,11.97,31,37
2023-03-18 15:35,46,56.35,32,36
2023-03-18 15:30,35,100.00,32,37
2023-03-18 15:25,25,100.00,34,40
2023-03-18 15:20,23,100.00,31,39
2023-03-18 15:15,28,83.19,32,35
2023-03-18 15:05,24,6.54,31,36
2023-03-18 15:00,19,5.13,34,39
2023-03-18 14:55,42,11.79,29,34
2023-03-18 14:50,38,11.91,29,35
2023-03-18 14:45,37,13.43,29,34
2023-03-18 14:35,41,10.44,33,37
2023-03-18 14:30,28,10.19,30,33
2023-03-18 14:25,25,9.12,30,38
2023-03-18 14:20,34,27.56,32,38
2023-03-18 14:15,22,7.96,26,34
2023-03-18 14:05,34,12.54,28,34
2023-03-18 14:00,45,12.01,32,37
2023-03-18 13:55,37,9.86,32,40
2023-03-18 13:50,39,12.13,31,36
2023-03-18 13:45,40,11.33,29,34
2023-03-18 13:35,31,9.43,32,37
2023-03-18 13:30,27,33.27,29,34
2023-03-18 13:25,27,99.26,30,36
2023-03-18 13:20,24,82.20,29,32
2023-03-18 13:15,40,18.99,29,34
2023-03-18 13:05,37,43.88,28,33
2023-03-18 13:00,25,15.69,28,35
2023-03-18 12:55,26,7.62,30,35
2023-03-18 12:50,39,10.45,30,34
2023-03-18 12:45,38,12.04,28,32
2023-03-18 12:35,37,10.17,32,37
2023-03-18 12:30,41,12.43,30,37
2023-03-18 12:25,27,11.37,28,33
2023-03-18 12:20,42,21.66,29,35
2023-03-18 12:15,35,97.83,30,33
2023-03-18 12:05,41,97.82,31,36
2023-03-18 12:00,31,98.18,31,35
2023-03-18 11:55,25,98.88,29,34
2023-03-18 11:50,26,24.21,32,38
2023-03-18 11:45,40,19.97,28,33
2023-03-18 11:35,39,9.78,30,34
2023-03-18 11:30,34,9.61,32,37
2023-03-18 11:25,30,10.20,31,34
2023-03-18 11:20,31,7.42,35,40
2023-03-18 11:15,25,14.64,34,40
2023-03-18 11:05,33,8.61,32,37
2023-03-18 11:00,27,8.22,32,36
2023-03-18 10:55,31,10.55,31,34
2023-03-18 10:50,26,7.66,33,38
2023-03-18 10:45,27,7.66,31,35
2023-03-18 10:35,37,11.43,30,33
2023-03-18 10:30,31,8.29,32,38
2023-03-18 10:25,34,10.12,31,36
2023-03-18 10:20,33,9.36,32,37
2023-03-18 10:15,30,8.07,30,34
2023-03-18 10:05,25,8.11,31,36
2023-03-18 10:00,26,10.41,31,35
2023-03-18 09:55,32,8.29,31,37
2023-03-18 09:50,48,10.49,32,38
2023-03-18 09:45,39,10.43,30,34
2023-03-18 09:35,22,5.14,33,37
2023-03-18 09:30,27,6.35,32,39
2023-03-18 09:25,29,6.70,36,41
2023-03-18 09:20,43,15.82,29,34
2023-03-18 09:15,27,8.94,31,35
2023-03-18 09:05,31,6.57,34,40
2023-03-18 09:00,45,8.03,31,35
2023-03-18 08:55,33,8.52,31,37
2023-03-18 08:50,32,6.42,31,37
2023-03-18 08:45,34,7.28,34,43
2023-03-18 08:35,34,9.32,30,35
2023-03-18 08:30,31,7.37,32,39
2023-03-18 08:25,23,6.20,30,36
2023-03-18 08:20,20,5.81,30,35
2023-03-18 08:15,31,7.64,33,38
2023-03-18 08:05,25,5.72,34,39
2023-03-18 08:00,19,4.86,32,38
2023-03-18 07:55,25,6.16,35,41
2023-03-18 07:50,16,4.60,32,38
2023-03-18 07:45,29,5.88,32,35
2023-03-18 07:35,21,6.25,35,40
2023-03-18 07:30,21,5.46,32,35
2023-03-18 07:25,17,4.61,31,37
2023-03-18 07:20,24,5.34,30,35
2023-03-18 07:15,17,3.65,36,44
2023-03-18 07:05,22,5.68,31,35
2023-03-18 07:00,15,3.69,36,41
2023-03-18 06:55,17,4.17,32,36
2023-03-18 06:50,18,4.70,35,40
2023-03-18 06:45,10,4.07,33,41
2023-03-18 06:35,17,4.54,33,37
2023-03-18 06:30,20,5.07,34,38
2023-03-18 06:25,16,4.72,32,39
2023-03-18 06:20,13,4.41,34,41
2023-03-18 06:15,17,3.35,31,37
2023-03-18 06:05,10,2.65,35,44
2023-03-18 06:00,10,3.09,30,37
2023-03-18 05:55,5,1.76,26,29
2023-03-18 05:50,6,1.68,32,37
2023-03-18 05:45,9,2.35,28,29
2023-03-18 05:35,4,2.24,28,35
2023-03-18 05:30,6,2.16,33,35
2023-03-18 05:25,4,1.00,36,36
2023-03-18 05:20,9,1.99,37,45
2023-03-18 05:15,7,2.00,31,33
2023-03-18 05:05,3,2.18,0,0
2023-03-18 05:00,6,1.67,34,43
2023-03-18 04:55,3,1.52,28,36
2023-03-18 04:50,2,0.44,0,0
2023-03-18 04:45,9,2.74,34,38
2023-03-18 04:35,11,3.02,29,33
2023-03-18 04:30,8,2.36,30,32
2023-03-18 04:25,7,1.30,27,28
2023-03-18 04:20,2,0.67,0,0
2023-03-18 04:15,6,1.00,40,40
2023-03-18 04:05,6,1.68,42,46
2023-03-18 04:00,4,1.30,31,37
2023-03-18 03:55,6,1.85,33,38
2023-03-18 03:50,7,1.63,29,33
2023-03-18 03:45,5,1.55,22,22
2023-03-18 03:35,6,1.57,0,0
2023-03-18 03:30,2,0.70,0,0
2023-03-18 03:25,7,1.15,33,45
2023-03-18 03:20,4,1.25,0,0
2023-03-18 03:15,4,1.12,29,35
2023-03-18 03:05,6,2.36,27,35
2023-03-18 03:00,7,1.91,31,37
2023-03-18 02:55,2,0.64,39,39
2023-03-18 02:50,7,1.57,33,38
2023-03-18 02:45,4,0.94,32,43
2023-03-18 02:35,4,1.01,28,29
2023-03-18 02:30,4,1.33,0,0
2023-03-18 02:25,3,1.09,32,38
2023-03-18 02:20,6,1.19,32,33
2023-03-18 02:15,10,2.98,26,29
2023-03-18 02:05,6,2.23,31,39
2023-03-18 02:00,6,2.10,32,43
2023-03-18 01:55,7,1.66,29,36
2023-03-18 01:50,10,2.72,29,32
2023-03-18 01:45,4,2.63,19,19
2023-03-18 01:35,9,3.10,35,41
2023-03-18 01:30,3,1.08,37,42
2023-03-18 01:25,9,2.56,30,35
2023-03-18 01:20,10,2.07,33,37
2023-03-18 01:15,10,3.20,34,45
2023-03-18 01:05,8,2.59,28,28
2023-03-18 01:00,9,2.44,39,42
2023-03-18 00:55,13,2.45,32,40
2023-03-18 00:50,4,1.34,30,30
2023-03-18 00:45,7,2.76,35,46
2023-03-18 00:35,9,2.85,29,37
2023-03-18 00:30,11,2.82,38,42
2023-03-18 00:25,14,3.69,31,37
2023-03-18 00:20,9,3.16,34,41
2023-03-18 00:15,3,2.42,0,0
2023-03-18 00:05,10,2.42,30,35
2023-03-18 00:00,10,69.00,30,39
2023-03-17 23:55,19,54.58,24,38
2023-03-17 23:50,11,50.38,32,39
2023-03-17 23:45,31,24.27,32,46
2023-03-17 23:35,26,16.06,34,36
2023-03-17 23:30,17,17.25,28,31
2023-03-17 23:25,21,12.76,0,0
2023-03-17 23:20,19,21.71,31,33
2023-03-17 23:15,18,18.84,28,31
2023-03-17 23:05,28,15.57,29,34
2023-03-17 23:00,14,47.37,32,35
2023-03-17 22:55,23,56.10,30,33
2023-03-17 22:50,18,28.11,29,34
2023-03-17 22:45,14,4.31,32,40
2023-03-17 22:35,11,3.61,32,38
2023-03-17 22:30,19,3.84,34,38
2023-03-17 22:25,15,4.57,27,32
2023-03-17 22:20,26,7.44,30,35
2023-03-17 22:15,31,8.49,30,37
2023-03-17 22:05,21,27.69,31,36
2023-03-17 22:00,16,39.70,30,33
2023-03-17 21:55,17,20.89,32,38
2023-03-17 21:50,14,33.43,33,40
2023-03-17 21:45,18,41.38,32,39
2023-03-17 21:35,23,61.30,30,35
2023-03-17 21:30,9,62.01,29,35
2023-03-17 21:25,27,52.55,31,35
2023-03-17 21:20,28,50.97,30,38
2023-03-17 21:15,22,58.63,29,32
2023-03-17 21:05,30,67.72,27,31
2023-03-17 21:00,25,85.15,31,35
2023-03-17 20:55,28,89.74,30,35
2023-03-17 20:50,31,90.27,30,36
2023-03-17 20:45,32,87.26,31,37
2023-03-17 20:35,22,90.30,29,36
2023-03-17 20:30,23,88.56,31,38
2023-03-17 20:25,30,80.09,34,41
2023-03-17 20:20,28,86.64,28,36
2023-03-17 20:15,40,86.02,30,34
2023-03-17 20:05,25,85.56,32,37
2023-03-17 20:00,35,86.24,29,35
2023-03-17 19:55,48,82.23,31,36
2023-03-17 19:50,30,79.56,31,35
2023-03-17 19:45,34,70.73,28,31
2023-03-17 19:35,31,93.41,34,42
2023-03-17 19:30,29,95.11,33,47
2023-03-17 19:25,27,84.15,21,32
2023-03-17 19:20,43,63.88,30,37
2023-03-17 19:15,34,88.04,25,36
2023-03-17 19:05,51,34.90,28,33
2023-03-17 19:00,32,16.02,29,33
2023-03-17 18:55,50,20.71,29,33
2023-03-17 18:50,38,16.73,31,37
2023-03-17 18:45,28,9.41,34,37
2023-03-17 18:35,30,14.08,33,39
2023-03-17 18:30,20,10.31,29,36
2023-03-17 18:25,35,44.15,30,34
2023-03-17 18:20,33,34.72,33,37
2023-03-17 18:15,47,33.14,31,37
2023-03-17 18:05,21,37.68,33,38
2023-03-17 18:00,22,11.59,33,39
2023-03-17 17:55,39,10.88,31,36
2023-03-17 17:50,21,5.41,32,37
2023-03-17 17:45,24,8.28,32,38
2023-03-17 17:35,32,9.76,30,36
2023-03-17 17:30,17,4.40,36,43
2023-03-17 17:25,29,7.28,33,37
2023-03-17 17:20,37,9.44,31,36
2023-03-17 17:15,48,13.82,30,35
2023-03-17 17:05,33,12.91,30,36
2023-03-17 17:00,29,8.60,34,39
2023-03-17 16:55,36,11.67,33,38
2023-03-17 16:50,27,7.62,34,40
2023-03-17 16:45,47,11.79,32,38
2023-03-17 16:35,61,51.08,30,34
2023-03-17 16:30,35,32.10,31,40
2023-03-17 16:25,55,15.72,31,35
2023-03-17 16:20,38,28.96,33,39
2023-03-17 16:15,53,12.54,34,42
2023-03-17 16:05,41,75.72,32,36
2023-03-17 16:00,23,77.59,26,35
2023-03-17 15:55,25,86.78,29,35
