Время,Автомобилей,"Занятость, %","Ср.скорость, км/ч","85 процентиль, км/ч"
2023-03-20 07:15,29,73.17,26,43
2023-03-20 07:10,44,100.00,28,43
2023-03-20 07:10,112,66.61,28,43
2023-03-20 07:05,43,100.00,28,36
2023-03-20 07:05,28,43.48,22,38
2023-03-20 07:00,35,100.00,30,47
2023-03-20 07:00,47,64.62,31,47
2023-03-20 06:55,44,100.00,26,40
2023-03-20 06:55,39,63.41,34,58
2023-03-20 06:50,43,100.00,26,41
2023-03-20 06:45,18,55.11,34,52
2023-03-20 06:40,33,100.00,27,40
2023-03-20 06:40,30,61.63,34,53
2023-03-20 06:35,88,100.00,25,42
2023-03-20 06:35,28,75.21,32,49
2023-03-20 06:30,39,97.96,23,37
2023-03-20 06:30,28,47.79,36,54
2023-03-20 06:25,37,50.04,29,46
2023-03-20 06:25,22,51.41,35,56
2023-03-20 06:20,29,55.38,37,54
2023-03-20 06:15,17,38.71,33,58
2023-03-20 06:10,25,51.42,33,45
2023-03-20 06:10,16,27.10,45,66
2023-03-20 06:05,16,59.36,19,35
2023-03-20 06:05,12,22.08,33,53
2023-03-20 06:00,10,36.05,27,43
2023-03-20 06:00,10,5.39,45,52
2023-03-20 05:55,37,55.00,25,39
2023-03-20 05:55,8,17.01,25,47
2023-03-20 05:50,19,48.68,29,46
2023-03-20 05:45,6,32.13,41,59
2023-03-20 05:40,12,28.43,31,45
2023-03-20 05:40,5,10.29,39,56
2023-03-20 05:35,9,12.38,40,50
2023-03-20 05:35,6,3.31,43,65
2023-03-20 05:30,6,16.12,33,46
2023-03-20 05:30,3,15.32,49,49
2023-03-20 05:25,8,36.10,26,43
2023-03-20 05:25,2,20.02,39,61
2023-03-20 05:20,33,44.23,30,49
2023-03-20 05:15,0,13.75,0,0
2023-03-20 05:10,5,32.10,19,36
2023-03-20 05:10,2,15.97,26,27
2023-03-20 05:05,5,2.52,29,41
2023-03-20 05:05,1,1.61,30,30
2023-03-20 05:00,3,0.75,53,61
2023-03-20 05:00,1,1.14,49,49
2023-03-20 04:55,6,1.44,44,56
2023-03-20 04:55,4,1.52,52,55
2023-03-20 04:50,8,14.29,42,59
2023-03-20 04:45,3,1.13,49,60
2023-03-20 04:40,7,13.54,31,44
2023-03-20 04:40,2,1.70,49,56
2023-03-20 04:35,4,73.59,21,39
2023-03-20 04:35,1,1.84,56,56
2023-03-20 04:30,3,0.86,41,61
2023-03-20 04:30,1,0.71,0,0
2023-03-20 04:25,7,21.00,26,37
2023-03-20 04:25,3,9.18,45,67
2023-03-20 04:20,4,17.91,37,49
2023-03-20 04:15,0,12.05,0,0
2023-03-20 04:10,5,1.05,45,50
2023-03-20 04:10,2,1.15,47,47
2023-03-20 04:05,3,1.60,31,44
2023-03-20 04:05,3,1.44,40,61
2023-03-20 04:00,4,1.76,31,44
2023-03-20 04:00,3,2.65,33,50
2023-03-20 03:55,5,0.80,38,52
2023-03-20 03:55,2,1.34,38,55
2023-03-20 03:50,6,8.73,24,54
2023-03-20 03:45,1,2.25,18,18
2023-03-20 03:40,2,0.65,31,40
2023-03-20 03:40,1,0.82,28,28
2023-03-20 03:35,4,9.37,24,47
2023-03-20 03:35,2,3.31,23,33
2023-03-20 03:30,2,1.57,34,45
2023-03-20 03:30,2,5.47,23,32
2023-03-20 03:25,3,2.66,39,42
2023-03-20 03:25,4,7.78,28,44
2023-03-20 03:20,2,0.36,32,60
2023-03-20 03:15,0,1.63,0,0
2023-03-20 03:10,2,0.40,40,42
2023-03-20 03:10,1,0.76,22,22
2023-03-20 03:05,1,0.92,0,0
2023-03-20 03:05,2,2.97,21,21
2023-03-20 03:00,3,2.58,21,29
2023-03-20 03:00,1,2.22,22,22
2023-03-20 02:55,5,1.73,32,39
2023-03-20 02:55,2,2.02,12,12
2023-03-20 02:50,3,1.23,34,45
2023-03-20 02:45,1,4.03,57,57
2023-03-20 02:40,4,14.23,40,51
2023-03-20 02:40,0,14.20,0,0
2023-03-20 02:35,1,0.59,27,27
2023-03-20 02:35,2,0.69,41,68
2023-03-20 02:30,8,2.05,44,49
2023-03-20 02:30,2,1.52,56,58
2023-03-20 02:25,4,0.89,38,48
2023-03-20 02:25,0,0.84,0,0
2023-03-20 02:20,6,1.77,41,55
2023-03-20 02:15,0,13.60,0,0
2023-03-20 02:10,7,11.23,33,42
2023-03-20 02:10,1,10.20,42,42
2023-03-20 02:05,4,10.51,23,30
2023-03-20 02:05,14,8.31,23,23
2023-03-20 02:00,6,19.70,25,39
2023-03-20 02:00,1,12.54,38,38
2023-03-20 01:55,6,27.82,23,36
2023-03-20 01:55,0,2.66,0,0
2023-03-20 01:50,9,36.10,27,39
2023-03-20 01:45,2,1.94,39,61
2023-03-20 01:40,8,9.48,33,42
2023-03-20 01:40,4,2.87,43,55
2023-03-20 01:35,7,2.03,43,53
2023-03-20 01:35,1,1.16,0,0
2023-03-20 01:30,6,1.95,44,51
2023-03-20 01:30,2,1.46,45,51
2023-03-20 01:25,7,15.61,28,38
2023-03-20 01:25,2,1.80,52,56
2023-03-20 01:20,7,6.17,32,48
2023-03-20 01:15,4,21.53,37,53
2023-03-20 01:10,7,25.44,31,44
2023-03-20 01:10,0,12.51,0,0
2023-03-20 01:05,7,6.88,32,44
2023-03-20 01:05,5,4.00,42,61
2023-03-20 01:00,8,20.66,33,47
2023-03-20 01:00,2,20.22,39,55
2023-03-20 00:55,11,25.10,31,46
2023-03-20 00:55,4,22.07,26,33
2023-03-20 00:50,7,36.67,30,43
2023-03-20 00:45,6,23.59,38,55
2023-03-20 00:40,13,23.35,32,44
2023-03-20 00:40,3,20.80,38,52
2023-03-20 00:35,7,9.97,29,43
2023-03-20 00:35,4,4.12,42,61
2023-03-20 00:30,13,31.46,30,45
2023-03-20 00:30,4,23.26,21,23
2023-03-20 00:25,3,3.47,36,51
2023-03-20 00:25,4,4.57,41,60
2023-03-20 00:20,20,32.72,27,43
2023-03-20 00:15,2,3.93,38,63
2023-03-20 00:10,14,16.67,29,45
2023-03-20 00:10,8,28.65,26,40
2023-03-20 00:05,27,33.43,23,36
2023-03-20 00:05,4,20.21,33,48
2023-03-20 00:00,15,25.83,33,46
2023-03-20 00:00,5,30.40,38,57
2023-03-19 23:55,27,25.22,37,51
2023-03-19 23:55,10,7.78,29,46
2023-03-19 23:50,28,31.95,24,43
2023-03-19 23:45,10,45.85,29,46
2023-03-19 23:40,7,46.57,29,41
2023-03-19 23:40,3,18.58,29,47
2023-03-19 23:35,14,42.61,32,44
2023-03-19 23:35,5,41.62,39,56
2023-03-19 23:30,9,3.14,37,50
2023-03-19 23:30,6,4.66,39,58
2023-03-19 23:25,13,28.10,29,46
2023-03-19 23:25,8,27.98,32,53
2023-03-19 23:20,11,43.50,17,31
2023-03-19 23:15,6,11.73,36,55
2023-03-19 23:10,23,46.86,23,37
2023-03-19 23:10,12,39.79,28,47
2023-03-19 23:05,10,25.21,32,42
2023-03-19 23:05,6,11.25,32,48
2023-03-19 23:00,10,21.07,33,46
2023-03-19 23:00,6,17.60,22,38
2023-03-19 22:55,81,47.08,29,45
2023-03-19 22:55,6,21.98,23,44
2023-03-19 22:50,36,42.70,22,37
2023-03-19 22:45,17,36.55,33,53
2023-03-19 22:40,18,53.38,27,40
2023-03-19 22:40,9,47.39,16,25
2023-03-19 22:35,37,27.27,33,45
2023-03-19 22:35,3,13.52,56,63
2023-03-19 22:30,24,42.01,31,46
2023-03-19 22:30,9,13.32,39,58
2023-03-19 22:25,11,3.98,33,51
2023-03-19 22:25,5,4.89,25,32
2023-03-19 22:20,17,18.00,30,46
2023-03-19 22:15,11,37.25,34,51
2023-03-19 22:10,28,30.59,33,51
2023-03-19 22:10,17,53.75,30,46
2023-03-19 22:05,27,57.07,30,44
2023-03-19 22:05,18,48.05,24,39
2023-03-19 22:00,55,50.24,31,46
2023-03-19 22:00,11,44.20,36,53
2023-03-19 21:55,34,49.20,41,54
2023-03-19 21:55,15,35.91,42,63
2023-03-19 21:50,20,15.09,28,41
2023-03-19 21:45,12,25.22,24,39
2023-03-19 21:40,55,57.46,34,50
2023-03-19 21:40,9,51.54,37,54
2023-03-19 21:35,24,46.48,25,43
2023-03-19 21:35,62,45.64,31,51
2023-03-19 21:30,67,62.37,24,37
2023-03-19 21:30,26,61.80,21,35
2023-03-19 21:25,44,47.76,25,39
2023-03-19 21:25,19,49.29,26,44
2023-03-19 21:20,65,62.22,22,34
2023-03-19 21:15,12,30.08,30,49
2023-03-19 21:10,23,35.79,25,40
2023-03-19 21:10,13,35.73,35,51
2023-03-19 21:05,26,54.45,27,40
2023-03-19 21:05,10,31.97,33,51
2023-03-19 21:00,72,63.28,28,46
2023-03-19 21:00,20,34.56,25,43
2023-03-19 20:55,37,72.37,28,44
2023-03-19 20:55,23,40.16,33,52
2023-03-19 20:50,23,78.48,29,44
2023-03-19 20:45,13,17.63,28,47
2023-03-19 20:40,28,60.56,28,43
2023-03-19 20:40,31,49.31,26,43
2023-03-19 20:35,28,50.30,29,40
2023-03-19 20:35,41,46.37,29,46
2023-03-19 20:30,59,55.11,27,39
2023-03-19 20:30,26,54.80,32,50
2023-03-19 20:25,25,40.58,30,46
2023-03-19 20:25,30,38.46,37,60
2023-03-19 20:20,27,55.80,26,41
2023-03-19 20:15,22,60.51,29,47
2023-03-19 20:10,34,45.75,34,52
2023-03-19 20:10,21,57.13,29,50
2023-03-19 20:05,24,41.16,33,48
2023-03-19 20:05,16,40.52,31,58
2023-03-19 20:00,30,29.38,23,40
2023-03-19 20:00,22,36.65,32,50
2023-03-19 19:55,47,68.18,26,37
2023-03-19 19:55,32,69.09,28,44
2023-03-19 19:50,37,58.15,24,38
2023-03-19 19:45,28,47.99,29,42
2023-03-19 19:40,52,61.27,25,34
2023-03-19 19:40,26,59.30,22,38
2023-03-19 19:35,44,57.59,22,31
2023-03-19 19:35,19,38.52,33,50
2023-03-19 19:30,61,59.59,22,31
2023-03-19 19:30,14,57.87,25,44
2023-03-19 19:25,28,67.80,31,44
2023-03-19 19:25,22,59.73,23,42
2023-03-19 19:20,28,55.39,30,50
2023-03-19 19:15,23,61.86,24,43
2023-03-19 19:10,35,72.69,24,38
2023-03-19 19:10,17,48.71,33,47
2023-03-19 19:05,33,100.00,30,44
2023-03-19 19:05,20,39.43,27,45
2023-03-19 19:00,62,68.28,28,41
2023-03-19 19:00,21,38.56,32,44
2023-03-19 18:55,29,57.72,29,43
2023-03-19 18:55,26,39.09,33,50
2023-03-19 18:50,103,62.39,22,29
2023-03-19 18:45,112,57.67,25,38
2023-03-19 18:40,35,57.82,25,38
2023-03-19 18:40,37,65.87,25,39
2023-03-19 18:35,32,55.19,24,34
2023-03-19 18:35,21,56.56,36,54
2023-03-19 18:30,40,69.49,21,32
2023-03-19 18:30,33,70.81,27,43
2023-03-19 18:25,32,79.86,23,34
2023-03-19 18:25,32,58.49,27,40
2023-03-19 18:20,43,69.58,22,32
2023-03-19 18:15,32,45.18,23,37
2023-03-19 18:10,29,71.58,27,43
2023-03-19 18:10,30,67.68,32,51
2023-03-19 18:05,28,42.84,23,38
2023-03-19 18:05,35,58.10,31,45
2023-03-19 18:00,36,63.91,27,40
2023-03-19 18:00,45,58.10,26,39
2023-03-19 17:55,45,43.55,22,31
2023-03-19 17:55,37,64.04,28,47
2023-03-19 17:50,40,65.34,24,34
2023-03-19 17:45,90,71.98,27,43
2023-03-19 17:40,42,85.54,25,38
2023-03-19 17:40,45,74.49,32,45
2023-03-19 17:35,66,100.00,21,32
2023-03-19 17:35,34,61.79,26,44
2023-03-19 17:30,36,100.00,25,40
2023-03-19 17:30,44,66.87,35,52
2023-03-19 17:25,43,100.00,26,39
2023-03-19 17:25,23,48.97,23,37
2023-03-19 17:20,36,100.00,33,45
2023-03-19 17:15,44,61.99,27,42
2023-03-19 17:10,33,100.00,29,44
2023-03-19 17:10,34,44.34,27,44
2023-03-19 17:05,39,100.00,24,39
2023-03-19 17:05,36,68.79,26,44
2023-03-19 17:00,47,100.00,23,31
2023-03-19 17:00,41,55.52,29,40
2023-03-19 16:55,44,100.00,29,45
2023-03-19 16:55,38,65.10,26,43
2023-03-19 16:50,38,100.00,26,37
2023-03-19 16:45,34,65.55,30,50
2023-03-19 16:40,39,100.00,22,34
2023-03-19 16:40,34,69.12,24,40
2023-03-19 16:35,40,100.00,28,42
2023-03-19 16:35,40,68.41,40,60
2023-03-19 16:30,28,100.00,21,32
2023-03-19 16:30,25,54.43,19,34
2023-03-19 16:25,48,100.00,21,27
2023-03-19 16:25,46,78.58,28,41
2023-03-19 16:20,41,100.00,20,29
2023-03-19 16:15,52,66.56,29,43
2023-03-19 16:10,41,100.00,18,25
2023-03-19 16:10,34,58.92,19,34
2023-03-19 16:05,25,100.00,26,40
2023-03-19 16:05,31,48.87,35,47
2023-03-19 16:00,30,100.00,22,31
2023-03-19 16:00,28,67.00,22,29
2023-03-19 15:55,37,100.00,29,46
2023-03-19 15:55,28,66.96,32,52
2023-03-19 15:50,45,100.00,22,32
2023-03-19 15:45,34,62.48,29,44
2023-03-19 15:40,46,100.00,28,38
2023-03-19 15:40,27,55.62,28,50
2023-03-19 15:35,39,100.00,27,40
2023-03-19 15:35,28,59.79,28,44
2023-03-19 15:30,33,100.00,22,33
2023-03-19 15:30,29,48.22,33,50
2023-03-19 15:25,47,100.00,26,37
2023-03-19 15:25,34,64.32,24,41
2023-03-19 15:20,44,100.00,21,29
2023-03-19 15:15,27,49.91,24,41
2023-03-19 15:10,46,100.00,24,35
2023-03-19 15:10,40,71.95,27,42
2023-03-19 15:05,42,100.00,23,36
2023-03-19 15:05,30,66.95,22,36
2023-03-19 15:00,39,100.00,22,33
2023-03-19 15:00,41,64.64,22,32
2023-03-19 14:55,49,100.00,25,34
2023-03-19 14:55,44,68.18,27,41
2023-03-19 14:50,36,100.00,21,30
2023-03-19 14:45,47,66.66,26,41
2023-03-19 14:40,45,100.00,19,26
2023-03-19 14:40,49,70.90,25,40
2023-03-19 14:35,47,100.00,28,37
2023-03-19 14:35,51,58.23,30,46
2023-03-19 14:30,21,100.00,20,29
2023-03-19 14:30,30,60.56,37,55
2023-03-19 14:25,66,100.00,23,31
2023-03-19 14:25,40,40.01,23,36
2023-03-19 14:20,24,100.00,22,37
2023-03-19 14:15,36,72.43,31,45
2023-03-19 14:10,43,100.00,25,33
2023-03-19 14:10,38,60.92,29,45
2023-03-19 14:05,43,100.00,26,35
2023-03-19 14:05,31,69.27,28,47
2023-03-19 14:00,36,100.00,29,46
2023-03-19 14:00,34,55.69,33,47
2023-03-19 13:55,45,100.00,19,28
2023-03-19 13:55,51,75.43,24,35
2023-03-19 13:50,41,100.00,19,23
2023-03-19 13:45,34,69.33,28,40
2023-03-19 13:40,63,100.00,23,32
2023-03-19 13:40,29,58.84,33,48
2023-03-19 13:35,31,100.00,22,33
2023-03-19 13:35,26,72.06,28,47
2023-03-19 13:30,39,100.00,23,35
2023-03-19 13:30,36,62.85,23,37
2023-03-19 13:25,47,100.00,18,24
2023-03-19 13:25,47,70.05,19,33
2023-03-19 13:20,36,100.00,22,34
2023-03-19 13:15,42,56.68,25,41
2023-03-19 13:10,78,100.00,24,41
2023-03-19 13:10,82,58.71,26,38
2023-03-19 13:05,50,100.00,24,31
2023-03-19 13:05,39,72.43,26,34
2023-03-19 13:00,45,100.00,17,25
2023-03-19 13:00,36,62.69,26,43
2023-03-19 12:55,37,100.00,21,35
2023-03-19 12:55,44,68.29,25,37
2023-03-19 12:50,48,100.00,29,44
2023-03-19 12:45,52,52.64,31,42
2023-03-19 12:40,45,100.00,24,31
2023-03-19 12:40,57,69.25,26,41
2023-03-19 12:35,42,100.00,22,30
2023-03-19 12:35,39,67.88,27,37
2023-03-19 12:30,36,100.00,25,36
2023-03-19 12:30,31,69.31,26,38
2023-03-19 12:25,41,100.00,26,40
2023-03-19 12:25,33,67.45,24,40
2023-03-19 12:20,65,100.00,24,37
2023-03-19 12:15,40,53.18,28,39
2023-03-19 12:10,42,100.00,24,34
2023-03-19 12:10,33,50.78,34,53
2023-03-19 12:05,34,100.00,28,42
2023-03-19 12:05,23,49.29,27,46
2023-03-19 12:00,25,100.00,30,48
2023-03-19 12:00,30,55.34,29,44
2023-03-19 11:55,44,100.00,21,32
2023-03-19 11:55,24,51.90,22,38
2023-03-19 11:50,41,100.00,22,32
2023-03-19 11:45,45,67.67,26,44
2023-03-19 11:40,88,100.00,24,35
2023-03-19 11:40,49,53.83,27,43
2023-03-19 11:35,38,100.00,21,34
2023-03-19 11:35,45,65.67,28,40
2023-03-19 11:30,33,100.00,24,38
2023-03-19 11:30,35,60.16,26,41
2023-03-19 11:25,42,100.00,24,35
2023-03-19 11:25,34,51.60,23,37
2023-03-19 11:20,18,100.00,27,40
2023-03-19 11:15,26,52.21,25,39
2023-03-19 11:10,50,100.00,22,33
2023-03-19 11:10,42,71.07,26,39
2023-03-19 11:05,45,100.00,21,30
2023-03-19 11:05,30,57.74,31,49
2023-03-19 11:00,47,100.00,24,38
2023-03-19 11:00,46,66.74,26,45
2023-03-19 10:55,87,100.00,25,38
2023-03-19 10:55,35,58.25,25,48
2023-03-19 10:50,48,100.00,28,40
2023-03-19 10:45,28,65.67,22,41
2023-03-19 10:40,32,100.00,26,42
2023-03-19 10:40,24,63.11,31,43
2023-03-19 10:35,40,100.00,24,39
2023-03-19 10:35,37,62.14,27,41
2023-03-19 10:30,36,100.00,22,33
2023-03-19 10:30,35,55.74,33,48
2023-03-19 10:25,33,100.00,22,32
2023-03-19 10:25,24,60.65,22,36
2023-03-19 10:20,52,100.00,27,41
2023-03-19 10:15,33,58.73,33,58
2023-03-19 10:10,32,100.00,29,41
2023-03-19 10:10,19,48.00,24,38
2023-03-19 10:05,28,100.00,22,37
2023-03-19 10:05,19,29.77,25,41
2023-03-19 10:00,36,100.00,24,32
2023-03-19 10:00,39,62.46,35,51
2023-03-19 09:55,40,66.44,23,33
2023-03-19 09:55,57,39.55,24,40
2023-03-19 09:50,42,60.49,27,42
2023-03-19 09:45,26,34.73,27,42
2023-03-19 09:40,27,45.43,30,46
2023-03-19 09:40,30,58.68,35,52
2023-03-19 09:35,34,51.34,24,34
2023-03-19 09:35,33,49.01,24,39
2023-03-19 09:30,41,63.73,26,39
2023-03-19 09:30,26,67.90,30,48
2023-03-19 09:25,27,34.92,20,27
2023-03-19 09:25,22,40.21,29,52
2023-03-19 09:20,24,59.76,24,43
2023-03-19 09:15,18,47.68,24,39
2023-03-19 09:10,33,100.00,28,42
2023-03-19 09:10,23,39.42,29,47
2023-03-19 09:05,29,100.00,28,43
2023-03-19 09:05,19,59.66,12,22
2023-03-19 09:00,96,99.99,21,31
2023-03-19 09:00,21,43.78,26,44
2023-03-19 08:55,34,100.00,26,39
2023-03-19 08:55,34,61.28,24,36
2023-03-19 08:50,29,100.00,21,37
2023-03-19 08:45,33,61.42,32,53
2023-03-19 08:40,38,71.79,28,42
2023-03-19 08:40,22,44.53,33,50
2023-03-19 08:35,26,57.70,24,35
2023-03-19 08:35,24,37.24,19,32
2023-03-19 08:30,18,25.31,29,46
2023-03-19 08:30,14,33.79,30,49
2023-03-19 08:25,23,40.91,33,46
2023-03-19 08:25,17,35.61,29,49
2023-03-19 08:20,13,14.22,27,40
2023-03-19 08:15,19,43.73,44,58
2023-03-19 08:10,13,20.75,30,45
2023-03-19 08:10,8,33.13,19,32
2023-03-19 08:05,19,29.72,30,43
2023-03-19 08:05,17,29.72,28,48
2023-03-19 08:00,20,40.09,24,37
2023-03-19 08:00,7,37.14,20,25
2023-03-19 07:55,33,38.34,29,48
2023-03-19 07:55,17,38.37,37,60
2023-03-19 07:50,14,33.20,23,40
2023-03-19 07:45,5,44.21,29,47
2023-03-19 07:40,25,42.23,31,57
2023-03-19 07:40,7,39.79,30,43
2023-03-19 07:35,18,34.28,36,54
2023-03-19 07:35,15,34.60,42,60
2023-03-19 07:30,21,42.54,30,47
2023-03-19 07:30,12,42.70,29,46
2023-03-19 07:25,14,6.13,40,54
2023-03-19 07:25,11,7.52,39,64
2023-03-19 07:20,19,41.17,29,48
2023-03-19 07:15,16,39.59,39,54
2023-03-19 07:10,14,6.68,25,42
2023-03-19 07:10,8,22.26,15,26
2023-03-19 07:05,9,7.01,30,42
2023-03-19 07:05,5,5.87,29,39
2023-03-19 07:00,13,49.15,24,37
2023-03-19 07:00,5,19.50,31,50
2023-03-19 06:55,13,20.32,29,46
2023-03-19 06:55,10,5.81,47,73
2023-03-19 06:50,22,22.27,23,39
2023-03-19 06:45,6,27.74,37,58
2023-03-19 06:40,19,7.19,40,60
2023-03-19 06:40,12,8.48,40,57
2023-03-19 06:35,11,30.85,32,48
2023-03-19 06:35,10,29.51,43,56
2023-03-19 06:30,8,2.23,38,55
2023-03-19 06:30,8,3.19,36,46
2023-03-19 06:25,12,16.54,34,51
2023-03-19 06:25,1,2.01,27,27
2023-03-19 06:20,10,33.43,13,22
2023-03-19 06:15,4,31.09,36,50
2023-03-19 06:10,9,14.32,23,41
2023-03-19 06:10,9,5.05,46,63
2023-03-19 06:05,17,46.78,26,39
2023-03-19 06:05,2,15.92,22,25
2023-03-19 06:00,4,0.75,52,60
2023-03-19 06:00,1,0.89,52,52
2023-03-19 05:55,5,4.50,30,46
2023-03-19 05:55,2,20.72,16,25
2023-03-19 05:50,4,0.82,38,48
2023-03-19 05:45,0,2.27,0,0
2023-03-19 05:40,3,0.87,38,46
2023-03-19 05:40,0,0.86,0,0
2023-03-19 05:35,6,4.66,37,44
2023-03-19 05:35,0,1.63,0,0
2023-03-19 05:30,5,2.02,38,49
2023-03-19 05:30,3,2.65,42,61
2023-03-19 05:25,6,12.89,22,36
2023-03-19 05:25,2,2.80,18,18
2023-03-19 05:20,9,14.99,34,44
2023-03-19 05:15,1,1.94,21,21
2023-03-19 05:10,4,20.20,21,25
2023-03-19 05:10,2,2.07,26,29
2023-03-19 05:05,8,20.32,25,40
2023-03-19 05:05,3,6.01,58,73
2023-03-19 05:00,3,11.89,40,42
2023-03-19 05:00,3,12.24,42,52
2023-03-19 04:55,3,0.85,36,37
2023-03-19 04:55,1,1.01,48,48
2023-03-19 04:50,2,0.42,36,48
2023-03-19 04:45,3,1.44,45,46
2023-03-19 04:40,7,9.26,38,51
2023-03-19 04:40,5,17.07,32,46
2023-03-19 04:35,4,1.33,39,47
2023-03-19 04:35,1,1.27,36,36
2023-03-19 04:30,10,15.03,30,48
2023-03-19 04:30,6,15.12,30,48
2023-03-19 04:25,4,11.71,29,45
2023-03-19 04:25,3,11.52,46,52
2023-03-19 04:20,5,1.52,33,44
2023-03-19 04:15,2,0.94,41,61
2023-03-19 04:10,5,1.17,45,54
2023-03-19 04:10,1,1.29,42,42
2023-03-19 04:05,5,1.44,40,50
2023-03-19 04:05,1,1.12,0,0
2023-03-19 04:00,9,9.78,42,56
2023-03-19 04:00,3,1.56,42,43
2023-03-19 03:55,9,14.38,27,50
2023-03-19 03:55,1,4.20,46,46
2023-03-19 03:50,6,14.58,31,49
2023-03-19 03:45,3,4.24,33,48
2023-03-19 03:40,14,16.18,28,43
2023-03-19 03:40,3,20.90,17,24
2023-03-19 03:35,10,18.46,22,34
2023-03-19 03:35,4,21.07,26,44
2023-03-19 03:30,13,3.04,35,48
2023-03-19 03:30,1,1.71,36,36
2023-03-19 03:25,8,10.04,32,47
2023-03-19 03:25,3,2.67,17,20
2023-03-19 03:20,8,25.29,41,53
2023-03-19 03:15,3,1.65,50,59
2023-03-19 03:10,5,5.80,26,40
2023-03-19 03:10,3,2.45,38,60
2023-03-19 03:05,24,24.11,27,41
2023-03-19 03:05,0,18.36,0,0
2023-03-19 03:00,17,18.12,30,41
2023-03-19 03:00,0,2.68,0,0
2023-03-19 02:55,6,2.03,30,43
2023-03-19 02:55,2,2.55,34,51
2023-03-19 02:50,7,21.86,29,41
2023-03-19 02:45,2,1.18,51,64
2023-03-19 02:40,1,1.13,41,41
2023-03-19 02:40,3,1.64,52,62
2023-03-19 02:35,7,22.30,25,39
2023-03-19 02:35,3,21.38,40,60
2023-03-19 02:30,4,0.80,44,53
2023-03-19 02:30,2,1.22,36,55
2023-03-19 02:25,12,25.04,23,37
2023-03-19 02:25,2,16.33,19,23
2023-03-19 02:20,8,25.20,25,46
2023-03-19 02:15,1,1.55,30,30
2023-03-19 02:10,9,2.53,32,45
2023-03-19 02:10,2,2.72,31,38
2023-03-19 02:05,4,1.90,33,41
2023-03-19 02:05,1,1.57,49,49
2023-03-19 02:00,5,1.21,43,58
2023-03-19 02:00,5,1.83,44,58
2023-03-19 01:55,13,16.22,29,45
2023-03-19 01:55,3,4.56,49,50
2023-03-19 01:50,5,2.31,28,39
2023-03-19 01:45,3,13.86,41,62
2023-03-19 01:40,11,23.34,26,41
2023-03-19 01:40,2,21.78,43,59
2023-03-19 01:35,4,1.70,38,51
2023-03-19 01:35,5,2.36,40,58
2023-03-19 01:30,11,17.68,32,42
2023-03-19 01:30,5,17.25,43,48
2023-03-19 01:25,8,19.61,27,41
2023-03-19 01:25,5,18.90,27,41
2023-03-19 01:20,10,31.65,30,43
2023-03-19 01:15,2,3.26,22,23
2023-03-19 01:10,10,25.03,24,33
2023-03-19 01:10,5,25.68,18,24
2023-03-19 01:05,7,6.25,40,61
2023-03-19 01:05,5,2.26,42,59
2023-03-19 01:00,13,14.94,38,56
2023-03-19 01:00,6,14.44,43,55
